cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
27947,136.4092025756836,2518.281262207031,227,0,0,227,115.73546875,52.923125,DCIS_2
27948,135.39963302612304,2499.2635498046875,250,1,0,252,135.649375,88.50625000000001,DCIS_2
27949,140.94162368774414,2492.2400512695312,90,0,0,90,48.04625,34.7703125,DCIS_2
27950,141.23041305541992,2483.730505371094,257,0,0,257,126.66328125,78.6621875,DCIS_2
27951,143.66523971557618,2451.420959472656,79,0,0,79,46.60125,20.6815625,Stromal
27952,140.91438674926758,2456.802770996094,45,0,0,45,33.00921875,14.13390625,CD8+_T_Cells
27953,143.20314559936523,2526.3321899414063,294,0,0,294,164.86546875000002,65.07015625,DCIS_2
27954,144.09645233154296,2466.7402587890624,134,0,0,134,97.76328125,21.494375,Myoepi_ACTA2+
27955,145.30097351074218,2500.3617431640623,196,0,0,196,104.1303125,59.1546875,DCIS_2
27956,148.93135910034178,2457.3746948242188,69,0,0,69,69.6309375,8.128125,Stromal
28074,41.400827407836914,2404.0172729492188,110,0,0,110,76.404375,17.11421875,DCIS_2
28075,55.64416389465332,2404.0421752929688,101,0,0,101,96.31828125,21.53953125,Endothelial
28076,74.9298942565918,2405.491076660156,104,0,0,104,141.24875,35.89921875,Endothelial
28077,85.37754287719726,2406.920886230469,163,0,0,163,160.75625,41.0921875,Myoepi_ACTA2+
28693,379.9152923583984,2487.159143066406,441,0,0,441,256.2165625,115.55484375,Invasive_Tumor
28694,379.67101593017577,2518.3092773437497,410,0,0,411,172.72265625,106.16234375,Invasive_Tumor
28695,384.0412994384765,2474.0217041015626,336,0,0,336,164.14296875,84.84859375,Invasive_Tumor
28696,382.0084899902344,2496.978344726562,337,0,0,337,159.130625,60.5996875,Invasive_Tumor
28697,382.462516784668,2506.125598144531,418,0,0,418,191.7334375,101.91765625,Invasive_Tumor
28698,388.4031524658203,2452.0787963867188,325,0,0,325,172.81296875,77.488125,Invasive_Tumor
28699,389.02809753417966,2462.338354492188,285,0,0,285,143.37109375,57.8903125,Invasive_Tumor
28700,390.5275039672852,2437.853125,240,0,0,240,138.9909375,84.4421875,Invasive_Tumor
28701,393.7301528930664,2516.160412597656,320,0,0,320,162.020625,124.089375,Invasive_Tumor
28702,396.7364364624023,2471.458630371093,414,1,0,415,191.7334375,119.52859375,Invasive_Tumor
28703,396.8543334960937,2504.527697753906,290,1,0,291,150.32515625000002,93.56375,Prolif_Invasive_Tumor
28704,393.7922012329101,2490.4242553710938,179,0,0,179,77.84937500000001,25.739062500000003,Prolif_Invasive_Tumor
28705,399.0862319946289,2440.209301757812,308,0,0,309,149.15109375,101.55640625,Invasive_Tumor
28706,400.883169555664,2484.0233154296875,349,0,0,349,160.48531250000002,118.9415625,Invasive_Tumor
28707,405.86337890625,2445.504992675781,353,2,0,355,165.67828125,93.4734375,Invasive_Tumor
28708,402.87156982421874,2456.768322753906,258,2,0,261,117.27078125,68.3665625,Invasive_Tumor
28709,405.4814910888672,2495.471752929687,321,0,0,322,162.1109375,117.1353125,Invasive_Tumor
28710,411.2916229248047,2478.26298828125,447,1,0,449,229.89046875,164.86546875000002,Prolif_Invasive_Tumor
28711,409.3762435913086,2507.868762207031,338,0,0,338,176.01906250000002,104.80765625,Invasive_Tumor
28712,409.76414947509767,2462.982080078125,320,0,0,320,137.1846875,97.89875,Invasive_Tumor
28713,417.0354263305664,2445.0453369140623,288,0,0,289,176.60609375,90.67375,Prolif_Invasive_Tumor
28714,415.5867324829101,2520.249169921875,127,0,0,127,68.77296875,20.907343750000003,Prolif_Invasive_Tumor
28715,419.5044937133789,2495.103198242188,417,0,1,419,193.9009375,122.14765625,Prolif_Invasive_Tumor
28716,420.335920715332,2509.844970703125,305,0,0,305,154.615,84.2615625,Invasive_Tumor
28717,418.68995361328126,2462.060693359375,305,1,0,306,139.66828125,88.0546875,Invasive_Tumor
28718,420.9780899047851,2475.3521118164062,120,0,0,120,61.818906250000005,26.77765625,Invasive_Tumor
28719,424.86781005859376,2483.190747070312,260,0,0,260,120.61234375,87.964375,Prolif_Invasive_Tumor
28720,427.4169799804688,2451.270300292969,379,1,0,380,180.3540625,107.2009375,Prolif_Invasive_Tumor
28721,429.9038162231445,2464.439074707031,355,0,0,355,174.25796875,107.42671875,Prolif_Invasive_Tumor
