state,row,col,state_rank
4,8.706715134439497,42.99092332717075,6
3,9.104212975290551,44.98937233211171,2
4,8.884842406037388,46.61008564247405,6
3,9.028390632664156,47.80797888681114,2
1,8.93613431657098,52.843300147202704,5
3,9.138307750214038,54.02150380633309,2
5,9.138949828731201,59.00279690697185,8
6,8.854880524307283,66.88421152972163,1
6,8.723327208920988,67.88223736009323,1
0,8.683412320532984,72.9667693728784,3
0,9.12207587582144,77.72371766986355,3
0,8.762228148443194,78.87747228792628,3
6,8.898636729140263,82.92374202603834,1
4,8.880737192309898,83.75021021338543,6
3,8.98948654074609,87.93395242134709,2
5,8.612744038830698,89.8330385672931,8
3,9.037755719358765,91.2470764784019,2
1,9.104778204766841,94.95123924057218,5
6,10.017684417408931,0.9620908663486849,1
6,9.937822765660306,2.0856056214042735,1
6,10.019480033253757,3.111393663368126,1
6,10.079809269128026,3.6527516391399697,1
0,9.44548144871467,6.924643178178493,3
6,10.39118246165014,11.818193534749582,1
8,10.078018664537586,14.970965951161356,4
6,9.869518283522597,15.892733495760217,1
6,9.92180932496248,20.03141389257156,1
8,10.098748355469837,21.80390815088757,4
1,9.976779212193128,24.88644655169596,5
8,9.5938631064437,26.88176806621553,4
8,10.412898572271864,28.216518274094177,4
8,9.977891868553506,29.073600731856107,4
6,10.20403454234316,33.073777741517134,1
6,9.861590030443121,34.94273634383799,1
6,10.30727541084916,36.92305642958129,1
6,10.057268737778456,39.112200577699525,1
7,10.12176876689509,42.15548678675876,7
5,9.790949326770608,58.00302935712577,8
6,10.242229057936541,68.22832958909522,1
6,10.137963632906958,70.25483100550304,1
6,10.260369245913,72.66706039212222,1
6,9.874382488071685,81.0860757769566,1
6,9.903794576307842,83.9914796143018,1
6,10.460783339536789,85.07765776279365,1
5,9.78799683545569,89.22319530560534,8
3,9.972810059864337,95.81589236738171,2
0,11.22737827252054,6.675945179515487,3
6,11.01954499354297,8.22123829457021,1
6,11.116590735950659,10.800303071013918,1
6,10.920110194147425,11.862756097215794,1
6,11.074011177569504,14.04092417868393,1
6,10.738694629652937,15.862779635767728,1
8,11.331626135923639,21.68155787433688,4
2,10.976367190974287,25.006837953483146,9
1,10.86396435920063,29.843703068207628,5
6,11.133276616406382,32.119571975574054,1
6,10.907856042522289,35.89878468878427,1
0,10.73314830571945,37.86231077225584,3
6,10.730656498840489,39.95799989217796,1
3,11.138754630538026,43.210430695367734,2
7,10.968085312370746,57.18158081632754,7
6,10.973259688066312,59.781354763508055,1
6,11.215548761195253,61.55994152981739,1
2,10.774634838248652,63.934844735083,9
6,10.853864449427036,65.7695168542081,1
6,10.923024038163746,69.17764639800976,1
6,11.018870317863415,73.92766550852913,1
6,10.991565709741884,75.43074390156794,1
4,10.942622561522018,76.1694816710963,6
6,10.98767471958087,77.96025603073825,1
6,10.978538944741764,80.31506137554643,1
6,10.856079122289641,83.16982304229408,1
6,10.837401402289185,88.75422096061303,1
6,11.054903271544788,91.17767882191448,1
3,10.821816983400895,92.89670251161031,2
6,11.76852894816183,2.983334742950665,1
6,11.937541549774862,10.026210889843492,1
6,11.968466596767238,10.824180797546747,1
6,12.451344699459641,11.73333154422186,1
6,11.859059944828754,13.07355680218406,1
8,12.188652144993899,17.72235330026603,4
8,12.149437666840926,21.484959474646146,4
8,11.762211008959254,28.832778879125716,4
6,12.15465059548052,31.06621848429768,1
6,11.763223871961337,31.946023773286008,1
0,11.468165552400652,33.25342618812402,3
6,12.121263904871876,39.03675069908634,1
0,11.648821883312456,39.84673806961058,3
5,12.090186892361183,53.9120832899041,8
6,11.863197820452557,63.71269172814616,1
6,12.331910159237975,69.21715944494119,1
6,12.213701879863201,76.72377998278341,1
6,11.909322839229722,77.81591847357615,1
0,11.862432477794263,78.96794275591428,3
6,11.757184519381175,82.00047065289816,1
6,11.911815473541482,83.69946992729804,1
0,11.943928900963098,85.8188928409561,3
6,11.927061291121664,87.05300812044787,1
6,12.031340771054472,88.2259446717994,1
6,12.115704299545776,89.06980071241803,1
0,12.069930891398634,90.99483804768182,3
0,11.847171215218712,92.68751825322597,3
0,11.712441705239684,96.87653153068958,3
6,13.272906369620495,1.104298848262211,1
6,12.862110163090012,2.2161893339709775,1
0,12.869541280012996,11.177875181631052,3
7,12.895762137539778,12.027614328889122,7
6,12.63138608996867,28.240920093329837,1
8,12.904405199191903,29.57629214263279,4
6,12.90406883719841,30.88122761692346,1
6,13.124071659668703,33.84737684093099,1
6,13.139691429821466,35.30369658515595,1
6,13.000754177817253,36.047092905077086,1
0,13.186369674822862,40.02246153768545,3
7,13.067992996760253,42.078474865531824,7
3,12.99686357767949,46.869102698963005,2
3,13.032185633659644,53.79304094304988,2
1,12.96186930128372,54.844570498090334,5
6,12.92103009719331,67.2491892513662,1
8,12.946453292621207,67.71267186706308,4
8,12.774397733706,74.0997309291297,4
6,13.056088341063258,74.8884625079949,1
6,12.801375277814083,76.92932662225694,1
6,13.168326252814728,78.14859019532166,1
6,12.95010828396781,83.16879778267158,1
6,13.009898996330017,86.06859530757339,1
0,13.098767355256191,86.6253760675268,3
6,13.128662893012585,89.31419294173516,1
0,12.68587531827331,95.2620393034399,3
4,12.958619264767206,99.01828736663823,6
6,14.176035782416157,0.002051563391882325,1
6,13.66037883611355,4.360289841724031,1
6,14.077456095079013,5.1894448542587455,1
6,13.548887154119562,6.9941411192850165,1
0,13.79549863127288,7.941532264829771,3
6,14.007726110368038,9.961292577797794,1
6,13.668656979535609,11.235446410879433,1
6,13.80289785246317,12.207998356941337,1
8,13.705632998507282,14.677315397700239,4
6,14.329626986441513,22.092928479773214,1
6,14.032845551097466,30.172824266275523,1
4,14.113458055570534,36.69870736680566,6
0,13.95546497989697,39.99940704971234,3
3,13.92931365024856,48.6445912787247,2
5,13.676705162269794,53.02589856718828,8
5,13.941632527450427,56.58335309961741,8
6,13.847701557637675,58.86365089525842,1
6,14.171584784858467,60.877786817100976,1
6,14.228220373331515,61.85823003597148,1
0,14.293315743114835,64.29030560339491,3
0,14.170510387892246,66.10710211394782,3
0,13.880269212615403,67.92008622793531,3
1,13.776820602807922,69.81338443182118,5
1,14.153332636329017,73.95224473663096,5
6,14.071258563494458,75.79417740634014,1
6,13.646292309864593,79.19461600082994,1
6,14.071096358548754,84.39935320030956,1
6,14.162903964497573,89.21063997961642,1
6,14.011785117836325,92.06633806910904,1
0,13.962989265798132,92.96687424334137,3
6,13.838470302476729,95.91897874210771,1
7,14.710693060087323,0.34905691453751886,7
0,15.160059589868006,4.884812878495693,3
0,14.938177111045658,9.31221971137915,3
0,14.953306667691262,9.77369215159597,3
0,15.346544237383826,10.940753669120358,3
8,15.136900221371839,22.657188681455843,4
8,15.07416500025622,27.031846840245656,4
6,15.028412361037446,31.747254475624757,1
6,15.303998972153154,33.33300988135809,1
6,15.34391786148324,35.082454454332215,1
4,15.185901022295905,38.10747934937536,6
3,15.116444918279585,47.056535689832955,2
1,14.581079385758771,49.78149183712177,5
0,15.024744382846702,53.02482365754677,3
6,14.973978609161259,58.36741613757355,1
6,15.018790645877115,62.001710985201264,1
0,15.188609217464503,63.79659675967504,3
0,14.452064566562088,64.62953146866099,3
6,14.886137589305964,65.85733460192158,1
6,15.053980870988152,67.64755422049183,1
6,14.906630890789447,78.16610347380852,1
6,14.716618777374748,79.15623345323645,1
6,15.173792697379358,79.8248636345559,1
6,15.055374381169226,82.12279626169388,1
6,14.805779085911103,82.8847090694086,1
6,15.062963440903165,85.99087714344503,1
6,15.16431714240996,88.074391110313,1
6,15.001058529259872,89.9112079981921,1
6,15.160112960686199,92.08364066973063,1
6,15.015652035032332,92.66285438990649,1
6,14.92095420346913,94.0234949975976,1
0,14.768115896720017,95.99300959552245,3
6,14.982813846605678,98.59072137275038,1
7,16.038858587609155,-0.3619380385462975,7
6,16.175166552317467,10.628095278874614,1
8,15.976978506302554,16.08286136678479,4
8,16.0914831212442,29.02479192537433,4
7,15.807077597253254,34.05479151543481,7
6,15.843474168834495,34.73472430149837,1
6,15.977922140194622,38.22779476213325,1
4,15.789074307202997,43.196568243963476,6
3,16.164049567464936,47.84660739299533,2
6,16.092626065863723,56.23521205529076,1
6,16.05581915287849,57.94981552064377,1
6,16.06778082504319,58.644758995197996,1
6,16.40420871229696,60.67346104676982,1
0,15.90622716240664,62.146744697571,3
0,15.55971174289989,65.9791902378662,3
6,16.039860039379292,72.17624498929078,1
8,15.989879291807666,72.98232537505352,4
8,15.896496191497919,75.05353417867215,4
6,15.804234028128246,77.42470528459603,1
6,15.91216209563957,78.27936981752627,1
6,16.036267685843566,82.91343454627791,1
6,15.899436659871492,85.07499374494063,1
6,16.48249073590875,88.09888908861235,1
6,15.807899123673371,91.15227823349922,1
6,15.841376527458465,92.01420176103761,1
0,15.542275991997094,95.90129362990099,3
4,16.050296883004307,97.9992754365527,6
4,15.596718674440048,98.90394257810432,6
6,16.8921090733251,2.3366734562479587,1
6,16.94486589308789,4.248145247767065,1
0,16.85805440683062,4.959276996224123,3
6,17.347774535490903,9.085658452138762,1
6,17.1988788782631,10.966908147152862,1
6,17.263827375260316,23.238648227193643,1
6,16.823516236290015,30.2097761032836,1
6,17.225718812902915,31.11372216654218,1
6,17.099200189268792,33.17425285392291,1
0,17.154281189735368,35.132114161608314,3
6,17.205887765756554,40.23481237076166,1
0,16.81824735080819,41.106226274665836,3
3,16.91513647580442,44.03038010582291,2
3,17.17251920226569,44.88455487528015,2
6,16.46887618140501,53.68564985250136,1
6,17.30266561651464,54.994430323898655,1
6,17.110626412841516,56.851788893319174,1
6,16.990859207867953,59.01200181339142,1
8,17.044101531151433,71.22809768483742,4
8,16.794012943338206,72.03456493508807,4
6,16.93001132708218,76.91699966577808,1
6,17.220056867644075,78.82937427502767,1
7,17.259604394465246,79.71397295851521,7
6,17.539244810512717,82.26656106707149,1
6,16.985215066743915,82.64466179621415,1
6,16.868289406639,83.81304339475379,1
6,16.897153206812003,84.53735961326059,1
6,16.796391624942526,86.93677168485006,1
6,16.98442904881183,87.93154308804789,1
6,17.076546486002453,88.9191411158741,1
0,16.99315154389361,92.98737402000472,3
6,17.21926936913316,94.83574698511644,1
6,17.953156839731093,0.8172688719022532,1
6,17.930509869500288,8.363565282652216,1
4,17.883746304627934,8.933187410327326,6
6,17.6734730947531,10.181531724989354,1
6,17.68644645513831,21.832645791469403,1
6,17.76416841387246,29.32254571895042,1
6,18.26028561433295,33.30283642620156,1
6,18.179052054577987,34.04620373644345,1
6,18.274992813278597,34.7800936814061,1
0,17.7335576690811,36.01740027714553,3
0,17.606275062042798,37.009460900008214,3
6,17.867988735973185,38.0479247828179,1
3,18.035163790659205,44.80435587676006,2
6,18.099738054981966,51.69539997276414,1
6,18.20959443119361,53.03247260747641,1
6,18.056855934161444,53.99794173673325,1
6,18.348533756131125,56.000415004383875,1
6,17.955478863810335,58.20536011577019,1
6,17.81738415639164,65.70496790339372,1
6,17.663756356901114,67.20213874319757,1
0,17.82220572838091,67.85135449199653,3
6,18.048423592197025,75.92095558682999,1
6,17.822255948529275,76.83484412734974,1
6,18.187348492707052,79.01792397156785,1
6,18.28246554120749,84.61883642504002,1
6,17.52608261895468,88.88638285594256,1
6,18.17281046009953,91.89684869094293,1
6,17.55207918826765,95.25278604047264,1
6,18.080299811018058,96.03013962875744,1
6,18.244974112838733,99.13910366229926,1
6,19.012971221268714,2.0011877628773007,1
6,18.744062165359153,2.790219925707457,1
6,18.882913759144447,7.18144097363665,1
6,18.94767091085782,8.830911731586486,1
6,18.96355104324201,10.894751331845448,1
6,18.959420631846665,16.036419955761914,1
6,18.978023444138138,17.18910775788942,1
6,19.042696009782034,21.959723091343452,1
6,18.758285269253356,23.302104946396653,1
8,18.951596034025957,24.88570431698958,4
6,19.30365223407114,32.13311785739093,1
0,18.923070915371497,34.00072326019014,3
6,18.91123278136896,37.309334367642485,1
6,19.215639460742846,39.0428812026522,1
6,18.488163066731182,42.62453743638878,1
8,19.23627572025766,50.2176670419619,4
7,18.873619248398967,53.9836902973319,7
6,19.03278571449052,57.889387617786326,1
0,19.01926427118424,59.24459295238417,3
6,19.188493623844078,61.9337382727941,1
6,18.94648105075293,63.11999734863247,1
0,18.86439484368711,63.846323336140465,3
6,19.25956915813022,64.8327739746344,1
0,18.527165236571765,66.36211635211673,3
6,19.00406683634105,66.84259345254746,1
6,18.730414915474174,68.8830458127165,1
1,18.84768532234869,69.65833584162647,5
6,19.40225133629263,81.32599644880156,1
6,18.991080914708828,85.07959966465901,1
1,19.039013939430276,88.04755592669052,5
6,18.643687428858883,89.19502768211572,1
6,18.85419106824106,90.73413268613315,1
6,19.039311480145756,94.89179064361606,1
6,20.070951538622644,0.9817124537500979,1
6,20.123377310878656,1.6903057898543077,1
6,20.001725579783514,3.26228542526999,1
7,20.105400841690933,5.996314189961327,7
6,20.090756382527136,8.9353422727489,1
7,19.634051917799095,12.047245097913656,7
6,20.00740114438203,13.84948354313264,1
6,20.15358048154654,16.00902260076259,1
6,20.117975964146904,17.685507709400497,1
6,19.927228238005842,20.12093640604916,1
6,19.838874698492127,23.333662211926864,1
6,19.776337615135674,23.928983375508817,1
6,19.97378919769172,24.849686201973814,1
6,20.226615975911944,26.061940717874332,1
6,19.60963917970368,26.731659011315195,1
6,19.8680216540541,29.538608446910843,1
0,19.772039508914645,31.146318501004426,3
6,20.1569915042481,33.12826762899444,1
6,19.88913807468574,36.166770244350616,1
6,19.90587246836904,37.005633974638,1
6,19.95661008601267,45.395674539975936,1
6,20.08907865017896,46.982534362588474,1
6,19.921522200370074,49.889207051841886,1
6,19.390771389040015,51.39870025699854,1
0,20.108662378277504,52.990566826469355,3
6,20.087808591534408,55.16637555701194,1
0,19.95609179433376,57.0013722397079,3
6,19.783192675865614,59.224844346889356,1
6,20.07035602213627,63.45897623325108,1
6,20.075847106707116,63.96532995832456,1
6,19.905993423459826,65.24625071191866,1
6,19.956653705884893,66.68282948496399,1
6,19.813968699495135,71.20626382087133,1
6,19.964282181582533,72.01269809607736,1
1,19.689914130983304,72.95572190033059,5
5,20.083463764206368,77.9673202159987,8
6,19.81112630183514,79.96873930633227,1
6,20.047620629566463,80.93823941813095,1
6,19.71880741674642,84.03973459402994,1
7,19.88198847082609,87.96514157318671,7
6,19.977902118986815,90.76884150420736,1
6,19.66786003762615,93.08341077779842,1
6,20.02302957462802,93.8784264103221,1
0,19.924170487424014,97.20959732295843,3
6,19.651528760438154,97.99323460668552,1
6,19.739351449177537,99.02540479066424,1
6,21.121024016816435,1.5901536173510666,1
6,21.179111197110267,2.7486639743663757,1
6,20.973618272044007,5.18792287870149,1
6,21.080952362408098,5.853236654794764,1
6,21.04476871266258,7.8935124682002105,1
6,21.065924596425546,12.944412006546344,1
6,21.257196801416057,14.272748518565468,1
6,20.698600320357144,15.074827599560317,1
6,21.135292146472324,19.262052920676666,1
6,20.923598208884435,22.946450440493763,1
6,20.955148213149673,28.04263525275328,1
6,20.939550053908984,28.759351308924806,1
6,20.924970576667743,30.235606247028674,1
6,20.754760761643396,39.02172964073897,1
8,21.03666783985152,43.00882581975925,4
6,21.33418860655777,44.067663107845135,1
6,20.988773395910247,46.28935841478406,1
6,20.99972299145298,47.95710097870228,1
6,20.862540192568666,49.332607791550984,1
6,20.976505090716376,49.829695483119245,1
6,21.093233285206807,52.08443692159382,1
6,20.925951511859132,57.40184371223498,1
6,20.9092391917896,59.90203705374828,1
6,21.08065290803265,61.049051170688685,1
0,20.816399046036192,62.17550101256729,3
6,21.050499325415373,63.97242006022026,1
6,21.164064359452283,66.69992934476713,1
6,21.271989708335898,69.7888081281862,1
6,20.98192359854461,72.11618651777077,1
6,21.27351944796134,76.17830306399784,1
0,21.206881977296305,79.1569110668642,3
0,20.800757471925788,81.22928640277357,3
6,20.75641229768137,83.0143970389872,1
1,20.939007272429116,87.0416466341422,5
6,21.20578709851897,87.69622626816849,1
7,20.985542598488,93.06346579074047,7
6,20.879868488468443,94.12253615707822,1
6,21.310448636009713,95.8833577410368,1
6,21.05738089760067,97.12880033977898,1
6,20.535881144841852,97.63682223109643,1
7,22.063432125258537,1.1502199195589073,7
6,22.104008122914173,2.06005686472416,1
6,22.04512173089422,3.422121706717604,1
6,22.0899424200464,4.282617107373054,1
6,21.986544878215405,6.3013960717117055,1
6,21.736320826071054,7.163479419273633,1
6,21.92585919935591,12.129323122783052,1
6,21.810876840888742,12.763673737017415,1
6,21.813451817841123,13.932981739929643,1
0,21.747386330179545,16.365345694132174,3
6,22.09049781852793,16.708767110255383,1
6,22.019579229082524,17.909943633037376,1
6,21.91036692746386,18.716153183837065,1
6,21.870132414453924,20.290190362806424,1
6,21.99531537899571,20.886843734290878,1
6,22.215838945622497,26.30890687318626,1
6,21.599156856900215,27.91724750125614,1
6,22.07537530417018,31.89917358396725,1
6,21.890857605196445,36.25570583779693,1
6,21.623082831004112,39.18776634527875,1
6,21.61085938336721,39.456743938156485,1
7,21.817443301172943,43.09022815797144,7
6,22.04390191115861,46.12003337565046,1
7,22.07861258679602,48.04196138618018,7
6,21.812203685464443,51.86846839923504,1
6,22.203404198282648,55.005681688927915,1
6,22.284596699303222,55.92038770380687,1
6,22.07921731699131,57.04226460552199,1
0,21.881719466438376,59.959521147427786,3
6,22.224883836902073,60.87561436835221,1
6,22.15107913913267,62.032754089260926,1
6,22.173481482270983,63.16048778203688,1
6,21.868707265005693,64.05780117847907,1
6,21.43308909894506,64.88927152201376,1
6,22.423358204296736,66.06725080407408,1
6,21.677824319310012,67.2139584783718,1
6,21.992846385627956,68.31908083371523,1
6,22.47614907024395,70.24151051683188,1
6,22.066115351254876,71.1074760386718,1
