,x,y,group,foldchange
Loc554,0.0940458888653666,0.897164004389197,A,1
Loc555,0.0496535839047283,0.339147608028725,C,1
Loc556,0.821162318112329,0.92379611171782,A,1
Loc557,0.829324304359034,0.497738852631301,B,1
Loc558,0.654732875758782,0.56984137953259,B,1
Loc559,0.132827813038602,0.736779738916084,A,1
Loc560,0.34180990117602,0.214827520074323,E,1
Loc561,0.731371578993276,0.305312757613137,F,1
Loc562,0.907291416078806,0.863499861210585,D,1
Loc563,0.696196999400854,0.195720054209232,F,1
Loc564,0.241579222260043,0.850945501588285,G,1
Loc565,0.644107228610665,0.946970957797021,A,1
Loc566,0.280750213656574,0.274561112048104,E,1
Loc567,0.957636520732194,0.839856049511582,A,1
Loc568,0.158395956736058,0.143855765694752,A,1
Loc569,0.418338991701603,0.757050371263176,I,1
Loc570,0.252009797375649,0.446126565570012,I,1
Loc571,0.0943902677390724,0.955431776354089,A,1
Loc572,0.827717769658193,0.635325060458854,B,1
Loc573,0.525305503746495,0.164100986905396,E,1
Loc574,0.667747627478093,0.406969435280189,E,1
Loc575,0.408277759794146,0.979760026792064,A,1
Loc576,0.842589903390035,0.146939058788121,F,1
Loc577,0.737305467948318,0.889985184883699,D,1
Loc578,0.348224401008338,0.196703487541527,E,1
Loc579,0.948938177432865,0.620587071869522,A,1
Loc580,0.646679189987481,0.792540993075818,H,1
Loc581,0.03527776687406,0.73379553668201,A,1
Loc582,0.596448455704376,0.751720339525491,D,1
Loc583,0.415318001527339,0.524456359213218,C,1
Loc584,0.0768970381468534,0.629951623501256,A,1
Loc585,0.52804887923412,0.455877244705334,E,1
Loc586,0.962333308532834,0.254004830028862,E,1
Loc587,0.708740051137283,0.0574859934858978,A,1
Loc588,0.553475703578442,0.435303197940812,E,1
Loc589,0.242956608999521,0.771134980488569,B,1
Loc590,0.778042529011145,0.129155446076766,F,1
Loc591,0.651940943440422,0.983916262863204,A,1
Loc592,0.830245703924447,0.814176932908595,H,1
Loc593,0.648550947429612,0.981680901022628,A,1
Loc594,0.479835794307292,0.0363396902102977,A,1
Loc595,0.495064105605707,0.567414059303701,B,1
Loc596,0.379872591467574,0.401718270266429,E,1
Loc597,0.450485437177122,0.457046317867935,C,1
Loc598,0.814251750474796,0.403324390063062,E,1
Loc599,0.928777225781232,0.57220648182556,A,1
Loc600,0.147481045220047,0.260250953026116,C,1
Loc601,0.749821664998308,0.874087562551722,D,1
Loc602,0.975657349685207,0.993087251903489,A,1
Loc603,0.974792463472113,0.930202217539772,A,1
Loc604,0.350625570164993,0.986528045032173,A,1
Loc605,0.393949056975543,0.658342666225508,I,1
Loc606,0.950951009057462,0.302385349525139,E,1
Loc607,0.106648319633678,0.867420181864873,G,1
Loc608,0.934760116506368,0.671259561087936,D,1
Loc609,0.346162099856883,0.489199620904401,C,1
Loc610,0.53306060587056,0.6285839099437,B,1
Loc611,0.538794299354777,0.690660070860758,D,1
Loc612,0.714717949740589,0.672291485359892,D,1
Loc613,0.405790500110015,0.882117749424651,A,1
Loc614,0.152788141276687,0.687738198088482,A,1
Loc615,0.340232761343941,0.999863459262997,A,1
Loc616,0.62665484752506,0.25053632655181,F,1
Loc617,0.0573726783040911,0.478466552915052,C,1
Loc618,0.851667639799416,0.0151006982196122,A,1
Loc619,0.212645345833153,0.252019782550633,B,1
Loc620,0.539462027838454,0.326658140635118,E,1
Loc621,0.136487586190924,0.672132012201473,A,1
Loc622,0.324865140486509,0.748441303847358,I,1
Loc623,0.621076293755323,0.342435503611341,E,1
Loc624,0.255982248578221,0.280259827850387,E,1
Loc625,0.634875798830763,0.737378113903105,D,1
Loc626,0.485672106966376,0.62696939567104,B,1
Loc627,0.938176916679367,0.63354170625098,A,1
Loc628,0.857501537073404,0.215981491142884,F,1
Loc629,0.370883537689224,0.905941029312089,A,1
Loc630,0.314201829954982,0.586245939601213,C,1
Loc631,0.828534359810874,0.168583858758211,F,1
Loc632,0.451841513160616,0.683197691803798,B,1
Loc633,0.315878412220627,0.113990662852302,A,1
Loc634,0.0978085375390947,0.527885041665286,C,1
Loc635,0.0649005365557969,0.941509603289887,A,1
Loc636,0.689457366475835,0.148946444038302,F,1
Loc637,0.668050603941083,0.589121523778886,B,1
Loc638,0.90454664779827,0.878276449628174,D,1
Loc639,0.301693270448595,0.178157206624746,A,1
Loc640,0.932808704674244,0.47083354764618,B,1
Loc641,0.201983017381281,0.141462349332869,A,1
Loc642,0.792378755984828,0.0993826135527343,E,1
Loc643,0.224630508804694,0.290351454168558,C,1
Loc644,0.0307565710972995,0.245475998381153,A,1
Loc645,0.862034041201696,0.722559324000031,D,1
Loc646,0.685107505181804,0.53627455397509,B,1
Loc647,0.942074909573421,0.299001172650605,E,1
Loc648,0.675853760447353,0.199700410012156,F,1
Loc649,0.843120148405433,0.910177063662559,D,1
Loc650,0.361894184956327,0.0329712047241628,A,1
Loc651,0.392365885199979,0.596324425190687,B,1
Loc652,0.567687397589907,0.15090500889346,E,1
Loc653,0.0951521336100996,0.577648263191804,A,1
Loc654,0.193784071598202,0.454476653132588,I,1
Loc655,0.588066393043846,0.493808774044737,C,1
Loc656,0.751504168147221,0.526207120390609,B,1
Loc657,0.867238787235692,0.383012889884412,E,1
Loc658,0.371795737184584,0.928897896083072,A,1
Loc659,0.798814549576491,0.433417851105332,E,1
Loc660,0.0583143925759941,0.244762477930635,A,1
Loc661,0.623435709392652,0.876257271505892,D,1
Loc662,0.356641406659037,0.182659917743877,E,1
Loc663,0.587927932385355,0.0903237543534487,A,1
Loc664,0.913784642005339,0.23915986972861,E,1
Loc665,0.199442182900384,0.861430489923805,G,1
Loc666,0.369083623867482,0.832555507542565,B,1
Loc667,0.671408327762038,0.362912645563483,E,1
Loc668,0.768144550733268,0.187907135579735,F,1
Loc669,0.522248276043683,0.768745967419818,D,1
Loc670,0.828075018012896,0.440788447391242,B,1
Loc671,0.52709619468078,0.476709238486364,C,1
Loc672,0.501754825003445,0.980656960047781,A,1
Loc673,0.419973319862038,0.0891814369242638,A,1
Loc674,0.362298283260316,0.0973854917101562,A,1
Loc675,0.123428910272196,0.635668759932742,A,1
Loc676,0.298161529470235,0.19853898906149,E,1
Loc677,0.276676489738747,0.261605151230469,E,1
Loc678,0.770225355634466,0.318762333597988,F,1
Loc679,0.77818130212836,0.869576696539298,D,1
Loc680,0.143787280656397,0.0520885842852294,A,1
Loc681,0.515526150586084,0.203910853713751,F,1
Loc682,0.59724048548378,0.572258583270013,B,1
Loc683,0.505843024002388,0.0369057455100119,A,1
Loc684,0.386099633062258,0.018092263257131,A,1
Loc685,0.426098100841045,0.196549722459167,F,1
Loc686,0.0117597347125411,0.340977491578087,C,1
Loc687,0.919331770390272,0.283653292106465,E,1
Loc688,0.0794396931305528,0.186334068421274,A,1
Loc689,0.507374254753813,0.204421713249758,F,1
Loc690,0.820171616971493,0.231853017117828,F,1
Loc691,0.5983954181429,0.406101839616895,E,1
Loc692,0.424153526080772,0.867169511504471,A,1
Loc693,0.559310270706192,0.275812620762736,F,1
Loc694,0.789094472071156,0.752554503967986,H,1
Loc695,0.167715257965028,0.340630786726251,C,1
Loc696,0.970451730070636,0.960103333927691,A,1
Loc697,0.473503098357469,0.628540931269526,B,1
Loc698,0.929743205895647,0.845313196536154,D,1
Loc699,0.900939270388335,0.122283626580611,E,1
Loc700,0.750882187858224,0.555707331513986,B,1
Loc701,0.676568772410974,0.77642580284737,H,1
Loc702,0.648013445781544,0.259379373397678,F,1
Loc703,0.0732468697242439,0.498980368953198,C,1
Loc704,0.423558418406174,0.58441674686037,C,1
Loc705,0.530824364162982,0.484753041295335,C,1
Loc706,0.942704762332141,0.608539856038988,A,1
Loc707,0.71222455939278,0.0208632645662874,A,1
Loc708,0.724490575492382,0.38279984309338,E,1
Loc709,0.47012861771509,0.381619910942391,E,1
Loc710,0.120282255811617,0.0674072960391641,A,1
Loc711,0.783097670879215,0.289226401364431,F,1
Loc712,0.438157397089526,0.764742906205356,I,1
Loc713,0.431455979822204,0.801584762288257,B,1
Loc714,0.0274978789966553,0.204031246481463,A,1
Loc715,0.146561842877418,0.917860072338954,A,1
Loc716,0.422595157986507,0.102161068003625,A,1
Loc717,0.767137174261734,0.890884600812569,D,1
Loc718,0.0047664453741163,0.513431229395792,A,1
Loc719,0.603595691500232,0.132781761698425,E,1
Loc720,0.90557726053521,0.337982318364084,E,1
Loc721,0.706661531934515,0.213000355288386,F,1
Loc722,0.2625371592585,0.82870218413882,G,1
Loc723,0.851076219463721,0.464334379183128,B,1
Loc724,0.333605515072122,0.33625348075293,E,1
Loc725,0.578284267568961,0.144650358706713,E,1
Loc726,0.432773130247369,0.868071043165401,A,1
Loc727,0.0515953230205923,0.0543226287700236,A,1
Loc728,0.729803287889808,0.613883084617555,B,1
Loc729,0.548170414287597,0.785630304832011,D,1
Loc730,0.751221985556185,0.579446654533967,B,1
Loc731,0.0507711647078395,0.527169481385499,A,1
Loc732,0.714966212399304,0.410513413604349,E,1
Loc733,0.297694456763566,0.730523158563301,I,1
Loc734,0.28347720974125,0.8836000605952,G,1
Loc735,0.829877127427608,0.114475055364892,E,1
Loc736,0.0863953751977533,0.324147744104266,C,1
Loc737,0.0426571189891547,0.366757013369352,C,1
Loc738,0.348740808898583,0.253948567667976,E,1
Loc739,0.542336010141298,0.120749427936971,E,1
Loc740,0.609460863517597,0.582967506255955,B,1
Loc741,0.271372098475695,0.2034348747693,A,1
Loc742,0.205230931984261,0.579752318561077,I,1
Loc743,0.38163214828819,0.590647940291092,B,1
Loc744,0.47255811537616,0.977186663541943,A,1
Loc745,0.835517949890345,0.207538184709847,F,1
Loc746,0.121471496298909,0.242746019270271,A,1
Loc747,0.675808124942705,0.160246446263045,F,1
Loc748,0.496685219928622,0.789168701507151,B,1
Loc749,0.90223774779588,0.0957476415205747,E,1
Loc750,0.551263966830447,0.456290248548612,E,1
Loc751,0.12856467650272,0.075754487188533,A,1
Loc752,0.442009785678238,0.937549793161452,A,1
Loc753,0.192297696368769,0.194110536715016,A,1
Loc754,0.434900622116402,0.71457881340757,I,1
Loc755,0.225133402971551,0.95579069154337,A,1
Loc756,0.961096282117069,0.741858070949093,A,1
Loc757,0.448427465045825,0.256030270131305,F,1
Loc758,0.77714498527348,0.612532270140946,B,1
Loc759,0.158219774486497,0.132818012498319,A,1
Loc760,0.866808582562953,0.18019323493354,F,1
Loc761,0.206145605770871,0.0799355178605765,A,1
Loc762,0.177949683042243,0.271181135671213,C,1
Loc763,0.16489114635624,0.440128399757668,C,1
Loc764,0.565268977312371,0.711458232719451,D,1
Loc765,0.727181021124125,0.346787970978767,E,1
Loc766,0.87591898906976,0.150468136416748,F,1
Loc767,0.7084243837744,0.599506254540756,B,1
Loc768,0.47746321093291,0.890618327539414,A,1
Loc769,0.820279993582517,0.388700943207368,E,1
Loc770,0.0166122107766569,0.0981341134756804,A,1
Loc771,0.996111101238057,0.807211842387915,A,1
Loc772,0.63489483576268,0.118084280984476,E,1
Loc773,0.42847538087517,0.764265555189922,I,1
Loc774,0.0283929328434169,0.126254325965419,A,1
Loc775,0.753332700580359,0.854531788034365,D,1
Loc776,0.20863397535868,0.536768707213923,I,1
Loc777,0.999455405166373,0.596191750140861,A,1
Loc778,0.907249193172902,0.863054233137518,D,1
Loc779,0.712465031770989,0.867438183631748,D,1
Loc780,0.730932883918285,0.0590932832565159,A,1
Loc781,0.47248792112805,0.469489691546187,C,1
Loc782,0.86251068697311,0.342481704195961,E,1
Loc783,0.165415122406557,0.824570669326931,G,1
Loc784,0.620427925605327,0.529290451202542,B,1
Loc785,0.29233139497228,0.437235599849373,C,1
Loc786,0.456141733797267,0.0564257903024554,A,1
Loc787,0.0456392089836299,0.247774575836957,A,1
Loc788,0.177661752095446,0.39808634808287,I,1
Loc789,0.0579320678953081,0.111213281052187,A,1
Loc790,0.944410233525559,0.421622570138425,B,1
Loc791,0.342743474291638,0.23918923176825,E,1
Loc792,0.517950570676476,0.850532291689888,D,1
Loc793,0.625245335279033,0.227025169879198,F,1
Loc794,0.23726485366933,0.747712324839085,B,1
Loc795,0.516123914392665,0.717718615429476,D,1
Loc796,0.806541827740148,0.0951648713089526,E,1
Loc797,0.348264734493569,0.47922472585924,C,1
Loc798,0.858687452971935,0.127142050070688,E,1
Loc799,0.034438761183992,0.264237005030736,A,1
Loc800,0.970997145865113,0.227041788864881,E,1
Loc801,0.745110136223957,0.184503210475668,F,1
Loc802,0.273255241801962,0.0172559637576342,A,1
Loc803,0.677106101531535,0.934820265276358,A,1
Loc804,0.347947468049824,0.121039894642308,E,1
Loc805,0.947020521620288,0.406425643712282,E,1
Loc806,0.338623774936423,0.789167857030407,B,1
Loc807,0.0317132039926946,0.105868488550186,A,1
Loc808,0.35358579759486,0.341594616649672,E,1
Loc809,0.387123587774113,0.333594424650073,E,1
Loc810,0.356947160093114,0.774401936912909,B,1
Loc811,0.959968606010079,0.537167157977819,A,1
Loc812,0.383738204836845,0.787171488394961,B,1
Loc813,0.546337621053681,0.797589224996045,D,1
Loc814,0.925323475850746,0.223905894672498,E,1
Loc815,0.916859527118504,0.466157538117841,B,1
Loc816,0.24273299286142,0.32234396552667,C,1
Loc817,0.717090838821605,0.544530030107126,B,1
Loc818,0.348946035839617,0.971569425193593,A,1
Loc819,0.5542833507061,0.149301019264385,E,1
Loc820,0.74297241307795,0.363682809751481,E,1
Loc821,0.819698318606243,0.787106834352016,D,1
Loc822,0.869657265022397,0.586609131889418,B,1
Loc823,0.0358651343267411,0.539789478061721,C,1
Loc824,0.220024403417483,0.873886008979753,G,1
Loc825,0.3669732096605,0.769426584709436,I,1
Loc826,0.305696442024782,0.450837499694899,C,1
Loc827,0.727830457501113,0.939054067479447,A,1
Loc828,0.699728766223416,0.558589052874595,B,1
Loc829,0.910060926806182,0.57100012502633,B,1
Loc830,0.845602609682828,0.107309120241553,E,1
Loc831,0.778544640168548,0.388762210728601,E,1
Loc832,0.400843428215012,0.97747800545767,A,1
Loc833,0.576804658863693,0.221451952122152,F,1
Loc834,0.0763594461604953,0.220063263550401,A,1
Loc835,0.872974850703031,0.282170991180465,E,1
Loc836,0.956285735592246,0.119221175322309,E,1
Loc837,0.505531079834327,0.180133660789579,E,1
Loc838,0.924366363789886,0.284447416896,E,1
Loc839,0.134513532742858,0.644275576109067,A,1
Loc840,0.238737003179267,0.960355026647449,A,1
Loc841,0.489962622057647,0.071094990009442,A,1
Loc842,0.474060096777976,0.0379184696357697,A,1
Loc843,0.434994159033522,0.0404609409160912,A,1
Loc844,0.0392489600926638,0.416924799326807,C,1
Loc845,0.644331015180796,0.252264143666252,F,1
Loc846,0.715567200211808,0.108593236422166,E,1
Loc847,0.351666721282527,0.860879449406639,G,1
Loc848,0.946556748822331,0.151392416795716,E,1
Loc849,0.74310650723055,0.548879792448133,B,1
Loc850,0.050785920349881,0.510724522871897,A,1
Loc851,0.98036478087306,0.310565027175471,A,1
Loc852,0.217822452541441,0.682977760676295,B,1
Loc853,0.0361960020381957,0.748439820716158,A,1
Loc854,0.2607038654387,0.952518456615508,A,1
Loc855,0.720415785908699,0.362614567857236,E,1
Loc856,0.247894181171432,0.346293529728428,E,1
Loc857,0.234915791545063,0.454230330651626,I,1
Loc858,0.021011842880398,0.668704696698114,A,1
Loc859,0.264620627742261,0.529091747943312,I,1
Loc860,0.691801619483158,0.00282118795439601,A,1
Loc861,0.0346693911124021,0.861873355694115,A,1
Loc862,0.0627861295361072,0.556885670172051,A,1
Loc863,0.397706091869622,0.901919867144898,A,1
Loc864,0.490028424886987,0.950325969839469,A,1
Loc865,0.631048747571185,0.90016832225956,D,1
Loc866,0.723404312273487,0.693946446059272,D,1
Loc867,0.0767657924443483,0.836223875638098,A,1
Loc868,0.421446080552414,0.463188710156828,C,1
Loc869,0.9737266858574,0.629099685000256,A,1
Loc870,0.813805783400312,0.439100827323273,B,1
Loc871,0.223767722956836,0.969921130919829,A,1
Loc872,0.489742305828258,0.279548889491707,F,1
Loc873,0.0113401929847896,0.979468783829361,A,1
Loc874,0.258602296933532,0.682925201021135,I,1
Loc875,0.454598771873862,0.90800611441955,A,1
Loc876,0.740976688219234,0.669978885678574,D,1
Loc877,0.990660011768341,0.413064608583227,A,1
Loc878,0.332204946083948,0.931386237964034,A,1
Loc879,0.944791405461729,0.149158932967111,E,1
Loc880,0.961853419896215,0.0170216606929898,A,1
Loc881,0.899277499644086,0.57650084933266,B,1
Loc882,0.492715835105628,0.508741041412577,C,1
Loc883,0.784935477888212,0.289366538636386,F,1
Loc884,0.803119047079235,0.276402591494843,F,1
Loc885,0.677767623681575,0.608338379301131,B,1
Loc886,0.581277578603476,0.390518135624006,E,1
Loc887,0.330668087350205,0.290983642218634,E,1
Loc888,0.00131465657614172,0.385935724014416,A,1
Loc889,0.0658019641414285,0.82154262624681,A,1
Loc890,0.0859519173391163,0.232980050612241,A,1
Loc891,0.0131097168195993,0.985718144569546,A,1
Loc892,0.335745624266565,0.615445851814002,B,1
Loc893,0.119264316512272,0.832475731614977,G,1
Loc894,0.593595445388928,0.236615931149572,F,1
Loc895,0.0373126757331192,0.770901343319565,A,1
Loc896,0.00957179185934365,0.0587735532317311,A,1
Loc897,0.161596125923097,0.514899645932019,C,1
Loc898,0.831898988224566,0.861012595007196,D,1
Loc899,0.766842754324898,0.985402142396197,A,1
Loc900,0.272780316416174,0.396762260701507,E,1
Loc901,0.188163298880681,0.468283585039899,I,1
Loc902,0.225761834764853,0.420655518304557,I,1
Loc903,0.0619703675620258,0.915634844917804,A,1
Loc904,0.0599002409726381,0.482314377091825,C,1
Loc905,0.148155870381743,0.942408323055133,A,1
Loc906,0.0729878859128803,0.124178858473897,A,1
Loc907,0.042885891860351,0.563707939581946,C,1
Loc908,0.522461272310466,0.731236714404076,D,1
Loc909,0.789231489412487,0.000570522155612707,A,1
Loc910,0.69475334812887,0.628355585271493,B,1
Loc911,0.06657604733482,0.370726245688275,C,1
Loc912,0.0179577465169132,0.0857618749141693,A,1
Loc913,0.442158423364162,0.676196757005528,B,1
Loc914,0.157602083170786,0.609157745726407,A,1
Loc915,0.718860115855932,0.0960991012398154,E,1
Loc916,0.703941832529381,0.39890470681712,E,1
Loc917,0.885226304875687,0.0983217679895461,E,1
Loc918,0.325261015212163,0.794567694189027,B,1
Loc919,0.970881566638127,0.817632554331794,A,1
Loc920,0.984820266254246,0.405014413874596,A,1
Loc921,0.0391847176942974,0.0025872802361846,A,1
Loc922,0.893571288092062,0.60858040349558,B,1
Loc923,0.82239915127866,0.592336924979463,B,1
Loc924,0.724244692828506,0.910157452803105,D,1
Loc925,0.288920137798414,0.393951011588797,E,1
Loc926,0.501948604593053,0.964200276881456,A,1
Loc927,0.428347001317888,0.255093980347738,F,1
Loc928,0.610016016056761,0.140771795995533,E,1
Loc929,0.926113174064085,0.525254423962906,B,1
Loc930,0.240123257739469,0.454066655598581,I,1
Loc931,0.271881833905354,0.521722374018282,I,1
Loc932,0.735003646463156,0.0856974001508206,E,1
Loc933,0.751545873004943,0.597549495054409,B,1
Loc934,0.930591920856386,0.683515642071143,D,1
Loc935,0.462730274768546,0.54935643542558,C,1
Loc936,0.860691176727414,0.62022546841763,B,1
Loc937,0.312036419520155,0.296236180700362,E,1
Loc938,0.208039013436064,0.284499722765759,C,1
Loc939,0.920827467227355,0.601982762338594,A,1
Loc940,0.0527368842158467,0.167672119801864,A,1
Loc941,0.411155431065708,0.917387138586491,A,1
Loc942,0.456341215176508,0.990910422988236,A,1
Loc943,0.415860247565433,0.747668364550918,I,1
Loc944,0.670353451743722,0.492538609309122,B,1
Loc945,0.756904080044478,0.932809803402051,A,1
Loc946,0.911651314469054,0.617038996191695,A,1
Loc947,0.819952085847035,0.391704063396901,E,1
Loc948,0.0936498525552452,0.196377992630005,A,1
Loc949,0.177906081313267,0.720078877871856,I,1
Loc950,0.6422145802062,0.934172073379159,A,1
Loc951,0.874282993841916,0.692643887130544,D,1
Loc952,0.592313350411132,0.888580930186436,D,1
Loc953,0.262432192219421,0.22866586712189,A,1
Loc954,0.883752264082432,0.546568950172514,B,1
Loc955,0.187689346261322,0.206999191548675,A,1
Loc956,0.488866982283071,0.537049781996757,C,1
Loc957,0.0098204871173948,0.969277777243406,A,1
Loc958,0.360434043221176,0.803233906626701,B,1
Loc959,0.442161690909415,0.204046824015677,E,1
Loc960,0.125729221384972,0.400646861409768,C,1
Loc961,0.6243645476643,0.829124875832349,H,1
Loc962,0.302431331714615,0.441127017373219,C,1
Loc963,0.239637228194624,0.395053243497387,C,1
Loc964,0.358629763592035,0.0308886922430247,A,1
Loc965,0.89291041251272,0.13586610625498,E,1
Loc966,0.990627265069634,0.677184424130246,A,1
Loc967,0.732421197462827,0.0624880669638515,E,1
Loc968,0.99278808827512,0.99753821385093,A,1
Loc969,0.53978936211206,0.113849017070606,E,1
Loc970,0.433801761828363,0.625332500552759,B,1
Loc971,0.96467367419973,0.025586555711925,A,1
Loc972,0.148319643223658,0.0687424391508102,A,1
Loc973,0.0664930557832122,0.188337299507111,A,1
Loc974,0.0242514880374074,0.800191444111988,A,1
Loc975,0.61242324183695,0.83482421701774,H,1
Loc976,0.696608748054132,0.724687710637227,D,1
Loc977,0.801141887204722,0.280629894929007,F,1
Loc978,0.137730283895507,0.642902703024447,A,1
Loc979,0.15978482272476,0.95878588128835,A,1
Loc980,0.988833592971787,0.537109044613317,A,1
Loc981,0.398645695531741,0.431453318335116,C,1
Loc982,0.187911816174164,0.724118740065023,A,1
Loc983,0.477728241123259,0.174124128883705,E,1
Loc984,0.544234022730961,0.320324381114915,F,1
Loc985,0.328157980693504,0.387977738399059,E,1
Loc986,0.999930593650788,0.0544939073733985,A,1
Loc987,0.527781835990027,0.277924564434215,F,1
Loc988,0.133734508184716,0.7154537870083,I,1
Loc989,0.438540067756549,0.328546082368121,E,1
Loc990,0.620793939800933,0.601455149007961,B,1
Loc991,0.202912412118167,0.523920817300677,C,1
Loc992,0.134169772733003,0.860549127915874,G,1
Loc993,0.776833998039365,0.532769263954833,B,1
Loc994,0.635949848685414,0.111421905225143,E,1
Loc995,0.282136296620592,0.775893481913954,B,1
Loc996,0.191259456099942,0.0629397972952574,A,1
Loc997,0.265536719933152,0.70528526767157,I,1
Loc998,0.530808792915195,0.0492558798287064,A,1
Loc999,0.684860904002562,0.781316658947617,H,1
Loc1000,0.383283393690363,0.784139262512326,B,1
Loc1001,0.954987998353317,0.552575739799067,A,1
Loc1002,0.118356580613181,0.85510840639472,G,1
Loc1003,0.0391000553499907,0.209872044855729,A,1
Loc1004,0.504505032906309,0.230055250460282,F,1
Loc1005,0.578482555225492,0.673410430550575,D,1
Loc1006,0.839303907938302,0.444783360464498,B,1
Loc1007,0.654444975312799,0.660065344534814,D,1
Loc1008,0.944528339896351,0.0778218938503414,A,1
Loc1009,0.511657629627734,0.34324827324599,E,1
Loc1010,0.0849210591986775,0.807454800233245,A,1
Loc1011,0.994770509423688,0.34897535527125,A,1
Loc1012,0.401444119866937,0.0520824007689953,A,1
Loc1013,0.895646296674386,0.863282800884917,D,1
Loc1014,0.876858412055299,0.556919454364106,B,1
Loc1015,0.296484797960147,0.909955336013809,G,1
Loc1016,0.132591909728944,0.761296632234007,A,1
Loc1017,0.265910907648504,0.545541842700914,I,1
Loc1018,0.00572754279710352,0.477882002945989,A,1
Loc1019,0.819601821480319,0.347431353293359,E,1
Loc1020,0.174661678960547,0.568207804346457,C,1
Loc1021,0.84308055206202,0.950769187184051,A,1
Loc1022,0.16671216674149,0.261379009811208,C,1
Loc1023,0.76401943503879,0.106805441435426,E,1
Loc1024,0.518938087392598,0.253757920349017,F,1
Loc1025,0.272685303352773,0.180903868051246,E,1
Loc1026,0.343203135766089,0.531388920033351,C,1
Loc1027,0.705075340112671,0.802349541336298,H,1
Loc1028,0.591535301180556,0.47949518612586,C,1
Loc1029,0.469379037618637,0.177401563152671,E,1
Loc1030,0.336376605555415,0.397133344551548,E,1
Loc1031,0.967837428674102,0.814226992661133,A,1
Loc1032,0.645841883728281,0.941357076400891,A,1
Loc1033,0.196301169227809,0.173349933931604,A,1
Loc1034,0.357180385151878,0.354940799530596,E,1
Loc1035,0.513018082128838,0.705040041357279,D,1
Loc1036,0.882996740518138,0.959240919910371,A,1
Loc1037,0.152667565271258,0.427801409969106,I,1
Loc1038,0.230461597442627,0.135915317805484,A,1
Loc1039,0.162988578435034,0.813741239253432,G,1
Loc1040,0.614346859045327,0.8068449604325,H,1
Loc1041,0.501636443892494,0.908110354794189,A,1
Loc1042,0.188118888065219,0.703601886983961,A,1
Loc1043,0.407714852597564,0.458796519786119,C,1
Loc1044,0.582388046896085,0.0816244133748114,A,1
Loc1045,0.308929065009579,0.730743972118944,I,1
Loc1046,0.480965640163049,0.932681515347213,A,1
Loc1047,0.939394792309031,0.0359482921194285,A,1
Loc1048,0.0460405482444912,0.107039442518726,A,1
Loc1049,0.534861729713157,0.396388927707449,E,1
Loc1050,0.44266078225337,0.152283743256703,E,1
Loc1051,0.906365469563752,0.113112227525562,E,1
Loc1052,0.881042381748557,0.286152201937512,E,1
Loc1053,0.163241116330028,0.581009721849114,A,1
Loc1054,0.752190765691921,0.14162838482298,F,1
Loc1055,0.402987202163786,0.4944173397962,C,1
Loc1056,0.556952693499625,0.360284397145733,E,1
Loc1057,0.0801692819222808,0.407026430824772,C,1
Loc1058,0.116568592377007,0.281181986443698,C,1
Loc1059,0.925192561233416,0.425313429441303,B,1
Loc1060,0.878844240680337,0.463501589838415,B,1
Loc1061,0.163207626901567,0.829269654583186,G,1
Loc1062,0.531563901342452,0.359094252577052,E,1
Loc1063,0.929792168317363,0.438799045747146,B,1
Loc1064,0.325715993763879,0.00725971511565149,A,1
Loc1065,0.160794630879536,0.968147910665721,A,1
Loc1066,0.949707917869091,0.337498082546517,E,1
Loc1067,0.462357048643753,0.0284441991243511,A,1
Loc1068,0.220770887332037,0.356542730005458,C,1
Loc1069,0.00201923260465264,0.640314553165808,A,1
Loc1070,0.619192603277043,0.286633577663451,F,1
Loc1071,0.40250592213124,0.982765204971656,A,1
Loc1072,0.900032610632479,0.0823013337794691,E,1
Loc1073,0.505881984485313,0.128030818421394,E,1
Loc1074,0.726487081032246,0.263550981180742,F,1
Loc1075,0.027486614882946,0.212941627483815,A,1
Loc1076,0.379413213115185,0.946402829606086,A,1
Loc1077,0.386744662187994,0.345473791006953,E,1
Loc1078,0.337820725282654,0.405422623036429,E,1
Loc1079,0.364431851310655,0.536541351582855,C,1
Loc1080,0.638755969703197,0.275828687706962,F,1
Loc1081,0.0329143274575472,0.405671408865601,C,1
Loc1082,0.69619258842431,0.435509188333526,E,1
Loc1083,0.815564174670726,0.322054158896208,E,1
Loc1084,0.507422853494063,0.00343568925745785,A,1
Loc1085,0.112592625897378,0.972969073802233,A,1
Loc1086,0.906323301140219,0.112912589916959,E,1
Loc1087,0.413338953163475,0.548572195228189,C,1
Loc1088,0.473755787825212,0.872297380352393,A,1
Loc1089,0.713714180048555,0.862594560021535,D,1
Loc1090,0.241871210513636,0.610543699702248,I,1
Loc1091,0.299640627577901,0.00147809600457549,A,1
Loc1092,0.704478821484372,0.324025955284014,F,1
Loc1093,0.771674948045984,0.870443280553445,D,1
Loc1094,0.0138403405435383,0.506834458792582,A,1
Loc1095,0.551313953474164,0.905239950865507,D,1
Loc1096,0.652461190475151,0.986314764944836,A,1
Loc1097,0.931660708039999,0.314687065547332,E,1
Loc1098,0.690391705138609,0.0128363075200468,A,1
Loc1099,0.253767139045522,0.411044480744749,C,1
Loc1100,0.411038370104507,0.774080925853923,I,1
Loc1101,0.122891113162041,0.952318837866187,A,1
Loc1102,0.13196655572392,0.726365774637088,A,1
Loc1103,0.640118008246645,0.51643915916793,B,1
Loc1104,0.346423432230949,0.733954830560833,I,1
