seed	basis	basis_label	GeneID	Gene	is_direct	direction	configured_strength	coefficient_row	coefficient_col	latent_strength	observed_strength	n_cells
8	radial	Radial	77	Gene_77	True	Not applicable	0.75			0.7499999999999998	0.7212842667271455	1601
8	radial	Radial	78	Gene_78	True	Not applicable	0.75			0.7499999999999996	0.824379098680551	1601
8	radial	Radial	79	Gene_79	True	Not applicable	0.75			0.7499999999999996	0.7514744168332085	1601
8	radial	Radial	80	Gene_80	True	Not applicable	0.75			0.7499999999999996	0.7877796698465807	1601
8	radial	Radial	81	Gene_81	True	Not applicable	0.75			0.7499999999999998	0.7501115944090593	1601
8	radial	Radial	82	Gene_82	True	Not applicable	0.75			0.7499999999999996	0.7624840611206423	1601
8	radial	Radial	83	Gene_83	True	Not applicable	0.75			0.7499999999999996	0.8082578814765072	1601
8	radial	Radial	84	Gene_84	True	Not applicable	1.0			0.9999999999999994	0.9545570861792559	1601
8	radial	Radial	85	Gene_85	True	Not applicable	1.0			0.9999999999999994	1.0359993271139634	1601
8	radial	Radial	86	Gene_86	True	Not applicable	1.0			0.9999999999999994	1.0703762111137773	1601
8	radial	Radial	87	Gene_87	True	Not applicable	1.0			0.9999999999999997	0.9322963588899378	1601
8	radial	Radial	88	Gene_88	True	Not applicable	1.0			0.9999999999999994	0.9870778183924112	1601
8	radial	Radial	89	Gene_89	True	Not applicable	1.0			0.9999999999999994	0.9115750314531684	1601
8	radial	Radial	90	Gene_90	True	Not applicable	1.0			0.9999999999999997	0.9822087385971208	1601
8	radial	Radial	91	Gene_91	True	Not applicable	1.0			0.9999999999999994	1.0144736419773908	1601
8	radial	Radial	92	Gene_92	True	Not applicable	1.0			0.9999999999999994	1.0484976726303994	1601
8	radial	Radial	93	Gene_93	True	Not applicable	1.0			0.9999999999999994	0.9351782035631812	1601
8	radial	Radial	94	Gene_94	True	Not applicable	1.0			0.9999999999999997	0.8630511389987524	1601
8	radial	Radial	95	Gene_95	True	Not applicable	1.0			0.9999999999999994	0.9523970923800188	1601
8	radial	Radial	96	Gene_96	False	Not applicable	0.0			-0.0	0.016038051774239555	1601
8	radial	Radial	97	Gene_97	False	Not applicable	0.0			-0.0	-0.007184757465791004	1601
8	radial	Radial	98	Gene_98	False	Not applicable	0.0			-0.0	0.042750453692064025	1601
8	radial	Radial	99	Gene_99	False	Not applicable	0.0			-0.0	-0.018704845512561703	1601
8	radial	Radial	100	Gene_100	False	Not applicable	0.0			-0.0	-0.005225173166132373	1601
8	radial	Radial	101	Gene_101	False	Not applicable	0.0			-0.0	-0.02068514648446919	1601
8	radial	Radial	102	Gene_102	False	Not applicable	0.0			-0.0	-0.017688504866394904	1601
8	radial	Radial	103	Gene_103	False	Not applicable	0.0			-0.0	0.037748449390547355	1601
8	radial	Radial	104	Gene_104	False	Not applicable	0.0			-0.0	-0.04324040914533084	1601
8	radial	Radial	105	Gene_105	False	Not applicable	0.0			-0.0	0.02246638438379995	1601
8	radial	Radial	106	Gene_106	False	Not applicable	0.0			-0.0	-0.07397361478810412	1601
8	radial	Radial	107	Gene_107	False	Not applicable	0.0			-0.0	-0.009980734476859793	1601
8	radial	Radial	108	Gene_108	False	Not applicable	0.0			-0.0	0.08116866708810933	1601
8	radial	Radial	109	Gene_109	False	Not applicable	0.0			-0.0	0.07995665116203834	1601
8	radial	Radial	110	Gene_110	False	Not applicable	0.0			-0.0	-0.002132906200456179	1601
8	radial	Radial	111	Gene_111	False	Not applicable	0.0			-0.0	-0.0545218583337893	1601
8	radial	Radial	112	Gene_112	False	Not applicable	0.0			-0.0	0.03488002808908313	1601
8	radial	Radial	113	Gene_113	False	Not applicable	0.0			-0.0	0.05355123036535375	1601
8	radial	Radial	114	Gene_114	False	Not applicable	0.0			-0.0	0.024726229440796495	1601
8	radial	Radial	115	Gene_115	False	Not applicable	0.0			-0.0	0.006276583313093575	1601
8	radial	Radial	116	Gene_116	False	Not applicable	0.0			-0.0	0.004409593091210699	1601
8	radial	Radial	117	Gene_117	False	Not applicable	0.0			-0.0	0.01823336167207874	1601
8	radial	Radial	118	Gene_118	False	Not applicable	0.0			-0.0	0.06622717821173087	1601
8	radial	Radial	119	Gene_119	False	Not applicable	0.0			-0.0	-0.058185836782832914	1601
8	hotspot	Hotspot	0	Gene_0	True	Not applicable	-1.0			-0.9999999999999994	-0.9487830033497828	1601
8	hotspot	Hotspot	1	Gene_1	True	Not applicable	-1.0			-0.9999999999999994	-0.9080263597089026	1601
8	hotspot	Hotspot	2	Gene_2	True	Not applicable	-1.0			-0.9999999999999997	-0.9428416707695348	1601
8	hotspot	Hotspot	3	Gene_3	True	Not applicable	-1.0			-0.9999999999999998	-0.9724614204061399	1601
8	hotspot	Hotspot	4	Gene_4	True	Not applicable	-1.0			-0.9999999999999994	-1.0205802366622028	1601
8	hotspot	Hotspot	5	Gene_5	True	Not applicable	-1.0			-0.9999999999999994	-0.956521562141177	1601
8	hotspot	Hotspot	6	Gene_6	True	Not applicable	-1.0			-0.9999999999999998	-0.9676185153217259	1601
8	hotspot	Hotspot	7	Gene_7	True	Not applicable	-1.0			-0.9999999999999994	-0.9643303497746635	1601
8	hotspot	Hotspot	8	Gene_8	True	Not applicable	-1.0			-0.9999999999999994	-0.9877437094199465	1601
8	hotspot	Hotspot	9	Gene_9	True	Not applicable	-1.0			-0.9999999999999998	-0.9427271289453044	1601
8	hotspot	Hotspot	10	Gene_10	True	Not applicable	-1.0			-0.9999999999999997	-1.0537272745701667	1601
8	hotspot	Hotspot	11	Gene_11	True	Not applicable	-1.0			-0.9999999999999997	-1.0368686524469375	1601
8	hotspot	Hotspot	12	Gene_12	True	Not applicable	-0.75			-0.7499999999999999	-0.791005701657177	1601
8	hotspot	Hotspot	13	Gene_13	True	Not applicable	-0.75			-0.7499999999999999	-0.8631560015557835	1601
8	hotspot	Hotspot	14	Gene_14	True	Not applicable	-0.75			-0.7499999999999999	-0.778799514069364	1601
8	hotspot	Hotspot	15	Gene_15	True	Not applicable	-0.75			-0.7499999999999999	-0.7888457814598864	1601
8	hotspot	Hotspot	16	Gene_16	True	Not applicable	-0.75			-0.7499999999999999	-0.7611886196882044	1601
8	hotspot	Hotspot	17	Gene_17	True	Not applicable	-0.75			-0.7499999999999999	-0.6288752861225259	1601
8	hotspot	Hotspot	18	Gene_18	True	Not applicable	-0.75			-0.7499999999999999	-0.7631161856089035	1601
8	hotspot	Hotspot	19	Gene_19	True	Not applicable	-0.75			-0.7499999999999999	-0.7761928456363502	1601
8	hotspot	Hotspot	20	Gene_20	True	Not applicable	-0.75			-0.7499999999999999	-0.6879192219739609	1601
8	hotspot	Hotspot	21	Gene_21	True	Not applicable	-0.75			-0.7499999999999999	-0.7114831505948402	1601
8	hotspot	Hotspot	22	Gene_22	True	Not applicable	-0.75			-0.7499999999999999	-0.8229665486473842	1601
8	hotspot	Hotspot	23	Gene_23	True	Not applicable	-0.75			-0.7499999999999999	-0.7551815804087605	1601
8	hotspot	Hotspot	24	Gene_24	True	Not applicable	-0.5			-0.4999999999999999	-0.524359726679514	1601
8	hotspot	Hotspot	25	Gene_25	True	Not applicable	-0.5			-0.49999999999999983	-0.5289435358246015	1601
8	hotspot	Hotspot	26	Gene_26	True	Not applicable	-0.5			-0.49999999999999983	-0.4957774878076745	1601
8	hotspot	Hotspot	27	Gene_27	True	Not applicable	-0.5			-0.49999999999999983	-0.5034465163185663	1601
8	hotspot	Hotspot	28	Gene_28	True	Not applicable	-0.5			-0.49999999999999983	-0.49542084922247065	1601
8	hotspot	Hotspot	29	Gene_29	True	Not applicable	-0.5			-0.4999999999999997	-0.4554075339394632	1601
8	hotspot	Hotspot	30	Gene_30	True	Not applicable	-0.5			-0.49999999999999983	-0.5016374631553534	1601
8	hotspot	Hotspot	31	Gene_31	True	Not applicable	-0.5			-0.4999999999999997	-0.516892077186449	1601
8	hotspot	Hotspot	32	Gene_32	True	Not applicable	-0.5			-0.4999999999999997	-0.5183798086161383	1601
8	hotspot	Hotspot	33	Gene_33	True	Not applicable	-0.5			-0.4999999999999997	-0.47224276628581213	1601
8	hotspot	Hotspot	34	Gene_34	True	Not applicable	-0.5			-0.4999999999999999	-0.5123511157247777	1601
8	hotspot	Hotspot	35	Gene_35	True	Not applicable	-0.5			-0.49999999999999983	-0.5294412336549569	1601
8	hotspot	Hotspot	36	Gene_36	True	Not applicable	-0.25			-0.24999999999999986	-0.2376681652966846	1601
8	hotspot	Hotspot	37	Gene_37	True	Not applicable	-0.25			-0.24999999999999986	-0.25839185695906125	1601
8	hotspot	Hotspot	38	Gene_38	True	Not applicable	-0.25			-0.24999999999999992	-0.21626054850744408	1601
8	hotspot	Hotspot	39	Gene_39	True	Not applicable	-0.25			-0.24999999999999994	-0.2431633768721934	1601
8	hotspot	Hotspot	40	Gene_40	True	Not applicable	-0.25			-0.24999999999999992	-0.2514210830208554	1601
8	hotspot	Hotspot	41	Gene_41	True	Not applicable	-0.25			-0.24999999999999992	-0.2229575461735104	1601
8	hotspot	Hotspot	42	Gene_42	True	Not applicable	-0.25			-0.24999999999999986	-0.27605898340196267	1601
8	hotspot	Hotspot	43	Gene_43	True	Not applicable	-0.25			-0.24999999999999986	-0.2451390402630538	1601
8	hotspot	Hotspot	44	Gene_44	True	Not applicable	-0.25			-0.24999999999999986	-0.26171692582315587	1601
8	hotspot	Hotspot	45	Gene_45	True	Not applicable	-0.25			-0.24999999999999992	-0.2919040386661079	1601
8	hotspot	Hotspot	46	Gene_46	True	Not applicable	-0.25			-0.24999999999999992	-0.266620447593503	1601
8	hotspot	Hotspot	47	Gene_47	True	Not applicable	-0.25			-0.24999999999999992	-0.2205688336931686	1601
8	hotspot	Hotspot	48	Gene_48	True	Not applicable	0.25			0.24999999999999983	0.30913765767174584	1601
8	hotspot	Hotspot	49	Gene_49	True	Not applicable	0.25			0.24999999999999986	0.23103466295027397	1601
8	hotspot	Hotspot	50	Gene_50	True	Not applicable	0.25			0.24999999999999986	0.2949477913726242	1601
8	hotspot	Hotspot	51	Gene_51	True	Not applicable	0.25			0.24999999999999983	0.21033360347656754	1601
8	hotspot	Hotspot	52	Gene_52	True	Not applicable	0.25			0.24999999999999986	0.26208605805081725	1601
8	hotspot	Hotspot	53	Gene_53	True	Not applicable	0.25			0.24999999999999983	0.23537598955429512	1601
8	hotspot	Hotspot	54	Gene_54	True	Not applicable	0.25			0.24999999999999986	0.22624946295704934	1601
8	hotspot	Hotspot	55	Gene_55	True	Not applicable	0.25			0.24999999999999992	0.1965671136637701	1601
8	hotspot	Hotspot	56	Gene_56	True	Not applicable	0.25			0.24999999999999992	0.25076392001382136	1601
8	hotspot	Hotspot	57	Gene_57	True	Not applicable	0.25			0.24999999999999986	0.23440512288350912	1601
8	hotspot	Hotspot	58	Gene_58	True	Not applicable	0.25			0.24999999999999986	0.2825028443205765	1601
8	hotspot	Hotspot	59	Gene_59	True	Not applicable	0.25			0.24999999999999986	0.2702346674941839	1601
8	hotspot	Hotspot	60	Gene_60	True	Not applicable	0.5			0.49999999999999983	0.47588348984846424	1601
8	hotspot	Hotspot	61	Gene_61	True	Not applicable	0.5			0.4999999999999997	0.4844644788520977	1601
8	hotspot	Hotspot	62	Gene_62	True	Not applicable	0.5			0.49999999999999983	0.49286217425011647	1601
8	hotspot	Hotspot	63	Gene_63	True	Not applicable	0.5			0.49999999999999983	0.547358230257854	1601
8	hotspot	Hotspot	64	Gene_64	True	Not applicable	0.5			0.4999999999999999	0.5486360192119656	1601
8	hotspot	Hotspot	65	Gene_65	True	Not applicable	0.5			0.49999999999999983	0.48685263955620783	1601
8	hotspot	Hotspot	66	Gene_66	True	Not applicable	0.5			0.49999999999999983	0.5680605036696943	1601
8	hotspot	Hotspot	67	Gene_67	True	Not applicable	0.5			0.4999999999999999	0.5497176440421494	1601
8	hotspot	Hotspot	68	Gene_68	True	Not applicable	0.5			0.49999999999999983	0.4901534466194034	1601
8	hotspot	Hotspot	69	Gene_69	True	Not applicable	0.5			0.4999999999999997	0.5021953262880416	1601
8	hotspot	Hotspot	70	Gene_70	True	Not applicable	0.5			0.49999999999999983	0.5483896311247356	1601
8	hotspot	Hotspot	71	Gene_71	True	Not applicable	0.5			0.49999999999999983	0.5198046089797504	1601
8	hotspot	Hotspot	72	Gene_72	True	Not applicable	0.75			0.7499999999999999	0.7538851362047365	1601
8	hotspot	Hotspot	73	Gene_73	True	Not applicable	0.75			0.7499999999999999	0.7057200618252206	1601
8	hotspot	Hotspot	74	Gene_74	True	Not applicable	0.75			0.7499999999999999	0.7176589981342716	1601
8	hotspot	Hotspot	75	Gene_75	True	Not applicable	0.75			0.7499999999999999	0.7481430189592392	1601
8	hotspot	Hotspot	76	Gene_76	True	Not applicable	0.75			0.7499999999999998	0.749689903389105	1601
8	hotspot	Hotspot	77	Gene_77	True	Not applicable	0.75			0.7499999999999999	0.7480401822634588	1601
8	hotspot	Hotspot	78	Gene_78	True	Not applicable	0.75			0.7499999999999998	0.7528610124633931	1601
8	hotspot	Hotspot	79	Gene_79	True	Not applicable	0.75			0.7499999999999999	0.7890967064390628	1601
8	hotspot	Hotspot	80	Gene_80	True	Not applicable	0.75			0.7499999999999999	0.8187502598461822	1601
8	hotspot	Hotspot	81	Gene_81	True	Not applicable	0.75			0.7499999999999999	0.6817357385686158	1601
8	hotspot	Hotspot	82	Gene_82	True	Not applicable	0.75			0.7499999999999999	0.7561309364747044	1601
8	hotspot	Hotspot	83	Gene_83	True	Not applicable	0.75			0.7499999999999999	0.7406823061488051	1601
8	hotspot	Hotspot	84	Gene_84	True	Not applicable	1.0			0.9999999999999997	0.9952234074656122	1601
8	hotspot	Hotspot	85	Gene_85	True	Not applicable	1.0			0.9999999999999997	0.9980574231507653	1601
8	hotspot	Hotspot	86	Gene_86	True	Not applicable	1.0			0.9999999999999997	1.0184297112968275	1601
8	hotspot	Hotspot	87	Gene_87	True	Not applicable	1.0			0.9999999999999997	0.9918761088758556	1601
8	hotspot	Hotspot	88	Gene_88	True	Not applicable	1.0			0.9999999999999998	1.0033532879798979	1601
8	hotspot	Hotspot	89	Gene_89	True	Not applicable	1.0			0.9999999999999997	1.0064493327397717	1601
8	hotspot	Hotspot	90	Gene_90	True	Not applicable	1.0			0.9999999999999997	0.9936500481271173	1601
8	hotspot	Hotspot	91	Gene_91	True	Not applicable	1.0			0.9999999999999997	1.0205487526364947	1601
8	hotspot	Hotspot	92	Gene_92	True	Not applicable	1.0			0.9999999999999998	0.9779497700087645	1601
8	hotspot	Hotspot	93	Gene_93	True	Not applicable	1.0			0.9999999999999997	1.009899141361771	1601
8	hotspot	Hotspot	94	Gene_94	True	Not applicable	1.0			0.9999999999999997	1.0058211033705982	1601
8	hotspot	Hotspot	95	Gene_95	True	Not applicable	1.0			0.9999999999999997	1.0093773383303133	1601
8	hotspot	Hotspot	96	Gene_96	False	Not applicable	0.0			0.0	0.0030847692470430707	1601
8	hotspot	Hotspot	97	Gene_97	False	Not applicable	0.0			0.0	0.008606129195925334	1601
8	hotspot	Hotspot	98	Gene_98	False	Not applicable	0.0			0.0	-0.0044369463199112145	1601
8	hotspot	Hotspot	99	Gene_99	False	Not applicable	0.0			0.0	-0.023036348293267648	1601
8	hotspot	Hotspot	100	Gene_100	False	Not applicable	0.0			0.0	0.05058056812852163	1601
8	hotspot	Hotspot	101	Gene_101	False	Not applicable	0.0			0.0	-0.0020446798313174083	1601
8	hotspot	Hotspot	102	Gene_102	False	Not applicable	0.0			0.0	0.004068245733516111	1601
8	hotspot	Hotspot	103	Gene_103	False	Not applicable	0.0			0.0	-0.025895971701922108	1601
8	hotspot	Hotspot	104	Gene_104	False	Not applicable	0.0			0.0	-0.006391870668155	1601
8	hotspot	Hotspot	105	Gene_105	False	Not applicable	0.0			0.0	-0.01081296869028155	1601
8	hotspot	Hotspot	106	Gene_106	False	Not applicable	0.0			0.0	-0.016006311984168676	1601
8	hotspot	Hotspot	107	Gene_107	False	Not applicable	0.0			0.0	-0.01088712333231808	1601
8	hotspot	Hotspot	108	Gene_108	False	Not applicable	0.0			0.0	-0.03084088090911108	1601
8	hotspot	Hotspot	109	Gene_109	False	Not applicable	0.0			0.0	-0.042149308067614896	1601
8	hotspot	Hotspot	110	Gene_110	False	Not applicable	0.0			0.0	0.010262028630975329	1601
8	hotspot	Hotspot	111	Gene_111	False	Not applicable	0.0			0.0	0.025210406073320583	1601
8	hotspot	Hotspot	112	Gene_112	False	Not applicable	0.0			0.0	-0.018295519263874727	1601
8	hotspot	Hotspot	113	Gene_113	False	Not applicable	0.0			0.0	-0.0027371609693824773	1601
8	hotspot	Hotspot	114	Gene_114	False	Not applicable	0.0			0.0	0.0011987626737975942	1601
8	hotspot	Hotspot	115	Gene_115	False	Not applicable	0.0			0.0	0.015274950908054119	1601
8	hotspot	Hotspot	116	Gene_116	False	Not applicable	0.0			0.0	-0.02433358581651529	1601
8	hotspot	Hotspot	117	Gene_117	False	Not applicable	0.0			0.0	0.0021623367657898646	1601
8	hotspot	Hotspot	118	Gene_118	False	Not applicable	0.0			0.0	0.035067644908459775	1601
8	hotspot	Hotspot	119	Gene_119	False	Not applicable	0.0			0.0	-0.005713293651311519	1601
8	structure_distance	Structure distance	0	Gene_0	True	Not applicable	-1.0			-0.9999999999999997	-0.9434263128362123	1601
8	structure_distance	Structure distance	1	Gene_1	True	Not applicable	-1.0			-0.9999999999999997	-0.8465155003937392	1601
8	structure_distance	Structure distance	2	Gene_2	True	Not applicable	-1.0			-0.9999999999999997	-0.9422942158916124	1601
8	structure_distance	Structure distance	3	Gene_3	True	Not applicable	-1.0			-0.9999999999999997	-1.1067458759497142	1601
8	structure_distance	Structure distance	4	Gene_4	True	Not applicable	-1.0			-0.9999999999999994	-1.0182041687133891	1601
8	structure_distance	Structure distance	5	Gene_5	True	Not applicable	-1.0			-0.9999999999999997	-1.0280436047740014	1601
8	structure_distance	Structure distance	6	Gene_6	True	Not applicable	-1.0			-0.9999999999999997	-0.9926873140359392	1601
8	structure_distance	Structure distance	7	Gene_7	True	Not applicable	-1.0			-0.9999999999999997	-1.01241221106386	1601
8	structure_distance	Structure distance	8	Gene_8	True	Not applicable	-1.0			-0.9999999999999997	-0.9740650228572214	1601
8	structure_distance	Structure distance	9	Gene_9	True	Not applicable	-1.0			-0.9999999999999997	-0.9953447006229945	1601
8	structure_distance	Structure distance	10	Gene_10	True	Not applicable	-1.0			-0.9999999999999997	-1.0345356697280528	1601
8	structure_distance	Structure distance	11	Gene_11	True	Not applicable	-1.0			-0.9999999999999994	-1.0004487153285626	1601
8	structure_distance	Structure distance	12	Gene_12	True	Not applicable	-0.75			-0.7499999999999996	-0.7433340739271802	1601
8	structure_distance	Structure distance	13	Gene_13	True	Not applicable	-0.75			-0.7499999999999998	-0.8285717299070416	1601
8	structure_distance	Structure distance	14	Gene_14	True	Not applicable	-0.75			-0.7499999999999998	-0.7915741797913632	1601
8	structure_distance	Structure distance	15	Gene_15	True	Not applicable	-0.75			-0.7499999999999996	-0.7483028415709758	1601
8	structure_distance	Structure distance	16	Gene_16	True	Not applicable	-0.75			-0.7499999999999996	-0.7390467700842017	1601
8	structure_distance	Structure distance	17	Gene_17	True	Not applicable	-0.75			-0.7499999999999998	-0.8248439683631678	1601
8	structure_distance	Structure distance	18	Gene_18	True	Not applicable	-0.75			-0.7499999999999998	-0.7499959236721903	1601
8	structure_distance	Structure distance	19	Gene_19	True	Not applicable	-0.75			-0.75	-0.7147076870823585	1601
8	structure_distance	Structure distance	20	Gene_20	True	Not applicable	-0.75			-0.7499999999999996	-0.760184115424671	1601
8	structure_distance	Structure distance	21	Gene_21	True	Not applicable	-0.75			-0.7499999999999998	-0.7175200375651684	1601
8	structure_distance	Structure distance	22	Gene_22	True	Not applicable	-0.75			-0.7499999999999998	-0.6583443061808842	1601
8	structure_distance	Structure distance	23	Gene_23	True	Not applicable	-0.75			-0.7499999999999998	-0.7411818892807588	1601
8	structure_distance	Structure distance	24	Gene_24	True	Not applicable	-0.5			-0.49999999999999983	-0.5336434833034085	1601
8	structure_distance	Structure distance	25	Gene_25	True	Not applicable	-0.5			-0.4999999999999997	-0.4970441372911053	1601
8	structure_distance	Structure distance	26	Gene_26	True	Not applicable	-0.5			-0.49999999999999983	-0.410824129173285	1601
8	structure_distance	Structure distance	27	Gene_27	True	Not applicable	-0.5			-0.4999999999999997	-0.4969236156534071	1601
8	structure_distance	Structure distance	28	Gene_28	True	Not applicable	-0.5			-0.49999999999999983	-0.487755618531159	1601
8	structure_distance	Structure distance	29	Gene_29	True	Not applicable	-0.5			-0.49999999999999983	-0.46199166967825256	1601
8	structure_distance	Structure distance	30	Gene_30	True	Not applicable	-0.5			-0.49999999999999983	-0.47094700712900134	1601
8	structure_distance	Structure distance	31	Gene_31	True	Not applicable	-0.5			-0.49999999999999983	-0.4584925395078394	1601
8	structure_distance	Structure distance	32	Gene_32	True	Not applicable	-0.5			-0.49999999999999983	-0.5317568648891461	1601
8	structure_distance	Structure distance	33	Gene_33	True	Not applicable	-0.5			-0.49999999999999983	-0.48548937071809295	1601
8	structure_distance	Structure distance	34	Gene_34	True	Not applicable	-0.5			-0.49999999999999983	-0.5274727690583886	1601
8	structure_distance	Structure distance	35	Gene_35	True	Not applicable	-0.5			-0.49999999999999983	-0.49189722943485087	1601
8	structure_distance	Structure distance	36	Gene_36	True	Not applicable	-0.25			-0.24999999999999992	-0.37361929904316166	1601
8	structure_distance	Structure distance	37	Gene_37	True	Not applicable	-0.25			-0.24999999999999992	-0.2864602337980609	1601
8	structure_distance	Structure distance	38	Gene_38	True	Not applicable	-0.25			-0.24999999999999992	-0.25655450654693035	1601
8	structure_distance	Structure distance	39	Gene_39	True	Not applicable	-0.25			-0.24999999999999992	-0.29094100796449013	1601
8	structure_distance	Structure distance	40	Gene_40	True	Not applicable	-0.25			-0.24999999999999994	-0.2157613772662836	1601
8	structure_distance	Structure distance	41	Gene_41	True	Not applicable	-0.25			-0.24999999999999992	-0.17422005073783414	1601
8	structure_distance	Structure distance	42	Gene_42	True	Not applicable	-0.25			-0.24999999999999994	-0.24267906482221813	1601
8	structure_distance	Structure distance	43	Gene_43	True	Not applicable	-0.25			-0.24999999999999992	-0.22185488207116918	1601
8	structure_distance	Structure distance	44	Gene_44	True	Not applicable	-0.25			-0.24999999999999992	-0.322927258449023	1601
8	structure_distance	Structure distance	45	Gene_45	True	Not applicable	-0.25			-0.24999999999999992	-0.31739680094040434	1601
8	structure_distance	Structure distance	46	Gene_46	True	Not applicable	-0.25			-0.24999999999999994	-0.19584654568663953	1601
8	structure_distance	Structure distance	47	Gene_47	True	Not applicable	-0.25			-0.24999999999999992	-0.20001249725790687	1601
8	structure_distance	Structure distance	48	Gene_48	True	Not applicable	0.25			0.24999999999999992	0.1890058192451872	1601
8	structure_distance	Structure distance	49	Gene_49	True	Not applicable	0.25			0.24999999999999986	0.28084114955705325	1601
8	structure_distance	Structure distance	50	Gene_50	True	Not applicable	0.25			0.24999999999999992	0.2762880362885643	1601
8	structure_distance	Structure distance	51	Gene_51	True	Not applicable	0.25			0.24999999999999986	0.31921265519657804	1601
8	structure_distance	Structure distance	52	Gene_52	True	Not applicable	0.25			0.24999999999999992	0.2493981537844023	1601
8	structure_distance	Structure distance	53	Gene_53	True	Not applicable	0.25			0.24999999999999992	0.2508005358370286	1601
8	structure_distance	Structure distance	54	Gene_54	True	Not applicable	0.25			0.24999999999999992	0.16501018346928367	1601
8	structure_distance	Structure distance	55	Gene_55	True	Not applicable	0.25			0.24999999999999986	0.2711801321955485	1601
8	structure_distance	Structure distance	56	Gene_56	True	Not applicable	0.25			0.24999999999999992	0.31103818917568743	1601
8	structure_distance	Structure distance	57	Gene_57	True	Not applicable	0.25			0.24999999999999994	0.20326641166123996	1601
8	structure_distance	Structure distance	58	Gene_58	True	Not applicable	0.25			0.24999999999999992	0.27514611866147715	1601
8	structure_distance	Structure distance	59	Gene_59	True	Not applicable	0.25			0.24999999999999992	0.2825142470414938	1601
8	structure_distance	Structure distance	60	Gene_60	True	Not applicable	0.5			0.4999999999999997	0.4597222271227695	1601
8	structure_distance	Structure distance	61	Gene_61	True	Not applicable	0.5			0.4999999999999997	0.42760040857376586	1601
8	structure_distance	Structure distance	62	Gene_62	True	Not applicable	0.5			0.4999999999999997	0.5201890266180609	1601
8	structure_distance	Structure distance	63	Gene_63	True	Not applicable	0.5			0.4999999999999997	0.5306409024957467	1601
8	structure_distance	Structure distance	64	Gene_64	True	Not applicable	0.5			0.4999999999999997	0.5258108844461459	1601
8	structure_distance	Structure distance	65	Gene_65	True	Not applicable	0.5			0.4999999999999997	0.5945144102871827	1601
8	structure_distance	Structure distance	66	Gene_66	True	Not applicable	0.5			0.49999999999999983	0.45905160426243646	1601
8	structure_distance	Structure distance	67	Gene_67	True	Not applicable	0.5			0.4999999999999997	0.5591867154510387	1601
8	structure_distance	Structure distance	68	Gene_68	True	Not applicable	0.5			0.49999999999999983	0.5285119107536719	1601
8	structure_distance	Structure distance	69	Gene_69	True	Not applicable	0.5			0.4999999999999997	0.4678181323046373	1601
8	structure_distance	Structure distance	70	Gene_70	True	Not applicable	0.5			0.49999999999999983	0.46184240532553905	1601
8	structure_distance	Structure distance	71	Gene_71	True	Not applicable	0.5			0.4999999999999997	0.566842159970631	1601
8	structure_distance	Structure distance	72	Gene_72	True	Not applicable	0.75			0.7499999999999998	0.7442162350470181	1601
8	structure_distance	Structure distance	73	Gene_73	True	Not applicable	0.75			0.7499999999999998	0.7289030730060628	1601
8	structure_distance	Structure distance	74	Gene_74	True	Not applicable	0.75			0.7499999999999998	0.7428577996746866	1601
8	structure_distance	Structure distance	75	Gene_75	True	Not applicable	0.75			0.7499999999999998	0.8077294100468217	1601
8	structure_distance	Structure distance	76	Gene_76	True	Not applicable	0.75			0.7499999999999998	0.7083802277326576	1601
8	structure_distance	Structure distance	77	Gene_77	True	Not applicable	0.75			0.7499999999999998	0.7295957838000114	1601
8	structure_distance	Structure distance	78	Gene_78	True	Not applicable	0.75			0.7499999999999998	0.786382000444013	1601
8	structure_distance	Structure distance	79	Gene_79	True	Not applicable	0.75			0.7499999999999998	0.851282849105986	1601
8	structure_distance	Structure distance	80	Gene_80	True	Not applicable	0.75			0.7499999999999996	0.7543069863626392	1601
8	structure_distance	Structure distance	81	Gene_81	True	Not applicable	0.75			0.7499999999999998	0.7812061153999295	1601
8	structure_distance	Structure distance	82	Gene_82	True	Not applicable	0.75			0.7499999999999998	0.6765557906994919	1601
8	structure_distance	Structure distance	83	Gene_83	True	Not applicable	0.75			0.7499999999999998	0.7103988041025145	1601
8	structure_distance	Structure distance	84	Gene_84	True	Not applicable	1.0			0.9999999999999997	0.9939871681839237	1601
8	structure_distance	Structure distance	85	Gene_85	True	Not applicable	1.0			0.9999999999999997	0.9155372941711631	1601
8	structure_distance	Structure distance	86	Gene_86	True	Not applicable	1.0			0.9999999999999997	1.0197725919883132	1601
8	structure_distance	Structure distance	87	Gene_87	True	Not applicable	1.0			0.9999999999999997	1.0423228407747716	1601
8	structure_distance	Structure distance	88	Gene_88	True	Not applicable	1.0			0.9999999999999997	1.0650967078047133	1601
8	structure_distance	Structure distance	89	Gene_89	True	Not applicable	1.0			0.9999999999999997	1.0346092525795743	1601
8	structure_distance	Structure distance	90	Gene_90	True	Not applicable	1.0			0.9999999999999997	1.07103685594722	1601
8	structure_distance	Structure distance	91	Gene_91	True	Not applicable	1.0			0.9999999999999997	0.9095369474179575	1601
8	structure_distance	Structure distance	92	Gene_92	True	Not applicable	1.0			0.9999999999999994	0.99452745630798	1601
8	structure_distance	Structure distance	93	Gene_93	True	Not applicable	1.0			0.9999999999999994	1.0121195261518408	1601
8	structure_distance	Structure distance	94	Gene_94	True	Not applicable	1.0			0.9999999999999997	0.9959429500816392	1601
