genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
CD247,0.5861174163117208,4,153,4.2680942669421515,0.7060837568791598,-3228.894326843309,-3.7658637893913234,8.45060135712091,SE,2032,0.09429001343123111,1.8520723819295182,0.0015141963958740234,6488.255756921411,-3231.241791705729,2.347464862420111,0.12548693410276301,0.08005546035263988
CD3D,0.5270372433288609,4,162,4.2680942669421515,0.8973241032670218,-3391.072507848253,-5.2629243766352385,14.364488531797997,SE,2032,0.041840459403953346,0.7873235077894827,0.0014040470123291016,6812.612118931299,-3393.7836903103607,2.7111824621078995,0.09964710450856984,0.06509337256956114
CD3E,0.09751285929006169,4,163,4.2680942669421515,9.254284085852236,-3437.497055844592,-6.936335399186112,4.785204377376168,SE,2032,0.2102450605344697,23.593316137372323,0.0021550655364990234,6905.461214923977,-3437.729870532406,0.23281468781397052,0.6294445885110307,0.3399340712030769
CD3G,0.25429462251542284,4,166,4.2680942669421515,2.932201383835227,-2665.6473213754057,-3.3686799942727643,2.977024335489964,SE,2032,0.07618471487902803,2.2310316268729937,0.001374959945678711,5361.761745985605,-2666.6476110584567,1.0002896830510508,0.3172404231963405,0.1802502404524662
CD4,0.7769671757847328,4,167,4.2680942669421515,0.287031663463822,-3459.3493996736697,-6.615847427326887,31.832903939049853,SE,2032,0.06821791910874898,2.322334771823903,0.0013959407806396484,6949.165902582133,-3464.8609586559433,5.511558982273527,0.018891201007825487,0.013469662037665232
CD68,0.5654866375142982,4,168,4.2680942669421515,0.7683241525636343,-2260.9983471224286,-3.3334942164553856,6.086325474373252,SE,2032,0.3206738283613684,6.1724936077137285,0.0015079975128173828,4552.463797479651,-2262.3009285864546,1.302581464025934,0.25374222739389474,0.1504400557671313
CD69,0.4698006270651666,4,175,4.2680942669421515,1.1284681694244114,-3517.8691520531174,-6.634580122475891,20.140994171616512,SE,2032,0.01868391410902558,0.35198256452087384,0.0020170211791992188,7066.205407341028,-3521.2579491000142,3.388797046896798,0.06564082306346797,0.04393139301514867
CD83,0.18421445900855066,4,183,4.2680942669421515,4.42808536281212,-1569.1189442054313,-2.077363542259096,0.8222435107824995,SE,2032,0.0836310122802551,3.628047691637964,0.0017049312591552734,3168.704991645656,-1570.186287416158,1.0673432107266763,0.3015463235553675,0.17405271200887013
CD86,0.12741977280918437,4,185,4.2680942669421515,6.847503091985319,-3021.508964368698,-4.369010280251915,2.528104814121357,SE,2032,0.1532568655451803,11.27558898138466,0.0019059181213378906,6073.485031972189,-3021.589177157747,0.08021278904925566,0.7770092526006309,0.4094910422137713
CD8A,0.3648479094980784,4,191,4.2680942669421515,1.740722590603807,-3486.1338731476612,-7.017983252865737,17.644528078010325,SE,2032,0.04623336178316681,0.9766807323758908,0.001348257064819336,7002.734849530116,-3487.8620159173333,1.728142769672104,0.18864825690157982,0.11693073774891313
CD8B,0.4481443911667273,4,192,4.2680942669421515,1.2313207308870984,-3490.5796694239707,-6.310711122645507,17.489349162448953,SE,2032,0.08122272029795423,1.5474943840386624,0.0013511180877685547,7011.626442082735,-3491.975407589406,1.3957381654354322,0.2374384459755967,0.14390208847005861
CD9,0.2842144351255198,4,199,4.2680942669421515,2.5182596095435428,-3489.125945292363,-6.731366443969244,12.83044164007618,SE,2032,0.052348983084782315,1.3653124701012354,0.0014028549194335938,7008.71899381952,-3490.675818584694,1.5498732923306306,0.21315414733049698,0.1306358410605702
CD93,0.856659107520191,4,202,4.2680942669421515,0.16731148874710233,-3377.3913882775373,-7.109205993960263,39.81016224997504,SE,2032,0.09052392988248813,5.583794958161663,0.0017900466918945312,6785.249879789868,-3386.0498235029395,8.658435225402172,0.0032555074189095645,0.002466293499173913
CDC42EP1,0.3175392233142781,4,208,4.2680942669421515,2.149037598349275,-3488.424509400689,-5.454030121667887,9.564777846600926,SE,2032,0.06417651227607554,1.5100891315503269,0.00168609619140625,7007.316122036172,-3489.562957203034,1.1384478023446718,0.2859805537392739,0.16594616271137752
CDH1,0.590141399016817,4,213,4.2680942669421515,0.6944510953200401,-3525.9326343322514,-6.84148557603028,26.435656158368097,SE,2032,0.017163907476191002,0.33870526689671604,0.0020940303802490234,7082.332371899296,-3530.939468252509,5.006833920257577,0.02524744092582587,0.017884845992320573
CEACAM6,0.3914696099299397,4,7,8.997784071562748,1.5527552356462928,-1646.6926195439491,-2.437893263236721,1.41101320760123,SE,2032,8.756835313674638e-05,0.0017702666985907097,0.0023260116577148438,3323.8523423226916,-1679.5377535331068,32.8451339891576,9.980057447123158e-09,9.988381098038191e-09
CENPF,0.5083444667390494,4,18,8.997784071562748,0.9660989589544943,-2161.0748310047315,-2.145712074562297,1.4272375382903353,SE,2032,3.476671876114454e-05,0.0006514930679393761,0.002536296844482422,4352.616765244256,-2249.490811760296,88.4159807555643,0.0,0.0
CLDN4,0.37769079256875904,4,40,8.997784071562748,1.6458437879805623,-2494.852505484032,-2.6751735822991947,1.790631853620324,SE,2032,6.312290071612093e-05,0.0013036669764672707,0.003199338912963867,5020.172114202857,-2531.493568708443,36.64106322441103,1.420085604664223e-09,1.533845837621123e-09
CLEC14A,0.433278732148726,4,41,8.997784071562748,1.3065346226107684,-2356.405897855976,-2.4875783742207203,1.6972289180384104,SE,2032,0.00017365973209789435,0.0033462000291658383,0.002259969711303711,4743.278898946745,-2389.543603976773,33.13770612079679,8.585750554956917e-09,8.672475308037291e-09
CRISPLD2,0.25821891917211,4,42,8.997784071562748,2.8695016383347123,-2658.6245472889896,-1.3843121187326606,0.5328243861045938,SE,2032,0.0001132930907713344,0.0032630059715482037,0.0028989315032958984,5347.716197812772,-2704.3949138441226,45.77036655513302,1.3296030942910875e-11,1.5766044596337007e-11
CTLA4,0.7843102503499552,4,45,8.997784071562748,0.2747011003156191,-2957.3071583868687,-1.6008385003249208,1.8593271114471448,SE,2032,1.2411601649661137e-05,0.0004400314477290429,0.0035257339477539062,5945.081420008531,-3201.1268598184124,243.81970143154376,0.0,0.0
CTTN,0.24772076478457383,4,48,8.997784071562748,3.0334402556169167,-3051.5303354596167,-4.438729423123737,3.505576647879024,SE,2032,9.915560832832205e-05,0.0029889339109157305,0.004178047180175781,6133.527774154027,-3069.2264283297827,17.696092870166012,2.591583711708534e-05,2.2087361179334098e-05
CXCL12,0.40311866968611876,4,49,8.997784071562748,1.4790193855802312,-3625.24936399682,-6.1244163903751385,9.157781585335867,SE,2032,3.803786243736545e-05,0.0007568643437090499,0.003567218780517578,7280.965831228434,-3678.3498182904646,53.10045429364436,3.169686735304822e-13,3.885213567278639e-13
CXCL16,0.8481900105533926,4,51,8.997784071562748,0.17878290113223602,-2641.931252214709,-1.616527162022832,1.7282618688610898,SE,2032,9.99348456713592e-06,0.0005670314118514594,0.002952098846435547,5314.329607664211,-2945.9245009076967,303.9932486929879,0.0,0.0
CXCR4,0.5078042951409568,4,68,8.997784071562748,0.9681891984928668,-2259.557588935754,-2.141016483447449,1.449003904584766,SE,2032,5.1768103066399284e-05,0.0009700285206417594,0.002203226089477539,4549.582281106302,-2325.77900241503,66.22141347927572,4.440892098500626e-16,6.636451454795457e-16
CYTIP,0.5603665346124466,4,77,8.997784071562748,0.7836774250573054,-1768.9849397688308,-2.152364770977265,1.4301677618665842,SE,2032,3.3937437879533214e-05,0.0006505504920513104,0.004477977752685547,3568.436982772455,-1857.948143382266,88.9632036134351,0.0,0.0
DAPK3,0.5293150003166485,4,85,8.997784071562748,0.8882494348473231,-2718.548613116179,-2.511987978278527,2.111878020076932,SE,2032,6.818255273207522e-05,0.0012840505212107342,0.0023751258850097656,5467.564329467151,-2774.4543432762275,55.90573016004873,7.605027718682322e-14,9.995655270995386e-14
DMKN,0.6018364848401562,4,91,8.997784071562748,0.6608482332199658,-2376.5069064477957,-2.525407836788671,2.1580811268218616,SE,2032,3.931930458898718e-05,0.000787467848897673,0.002777099609375,4783.480916130385,-2462.9972468262395,86.49034037844376,0.0,0.0
DNTTIP1,0.29903537644305606,4,94,8.997784071562748,2.3414900402848664,-1861.2721600105133,-1.5137263641216396,0.5347468116105601,SE,2032,5.168333703423903e-05,0.0012836738896859455,0.004264116287231445,3753.01142325582,-1894.43014722724,33.157987216726724,8.496663927992643e-09,8.662698992006095e-09
DPT,0.42393078737946394,4,95,8.997784071562748,1.3573707655034324,-2537.7118092860946,-2.4589081562042185,1.693564388617148,SE,2032,7.895919347620209e-05,0.0015346003166455057,0.002669095993041992,5105.890721806983,-2575.694596427874,37.98278714177923,7.13715309075269e-10,7.785985189912027e-10
DSC2,0.3005204052054336,4,99,8.997784071562748,2.324983459798106,-3345.4383437483984,-4.3722532449864335,4.019293547557708,SE,2032,7.370168357364616e-05,0.001822123221798601,0.004006147384643555,6721.34379073159,-3368.462781941854,23.024438193455353,1.5995512804289902e-06,1.491423105295096e-06
DSP,0.5722645043911289,4,103,8.997784071562748,0.7466159547242387,-2899.0810093839136,-2.676634000353666,2.561196609871536,SE,2032,5.623094957805351e-05,0.0010888893651402806,0.0027556419372558594,5828.6291220026205,-2968.2029176496935,69.1219082657799,1.1102230246251565e-16,1.682156097916904e-16
DST,0.27527606667912835,4,104,8.997784071562748,2.629801284231111,-2340.446004028049,-1.3759303253899013,0.4962901724696974,SE,2032,7.448822462001306e-05,0.002006040471238344,0.0042150020599365234,4711.359111290892,-2363.4263137421876,22.980309714138457,1.6366919973753724e-06,1.5004051923991194e-06
DUSP2,0.3768759117403723,4,105,8.997784071562748,1.651562235057347,-1777.931055918009,-2.325014130200555,1.2798742086710837,SE,2032,6.209565741548275e-05,0.0012841922051462272,0.002930879592895508,3586.329215070811,-1821.1175587840548,43.186502866045885,4.9762749476656154e-11,5.775174020501682e-11
DUSP5,0.40182927134807817,4,107,8.997784071562748,1.4869705623301588,-1866.1613405422156,-2.567835703479749,1.6077562674002948,SE,2032,0.0002394773691528336,0.004772947425118274,0.0018439292907714844,3762.7897843192245,-1892.7922589390778,26.63091839686217,2.462710038120264e-07,2.398743543623634e-07
EDNRB,0.31439329455815684,4,108,8.997784071562748,2.1783144143444098,-2452.1463826957383,-2.1841268289770426,1.119404060692896,SE,2032,0.00013342457343740893,0.0031668760102421447,0.003443002700805664,4934.75986862627,-2473.4074066497374,21.26102395399903,4.007986441956213e-06,3.5260877788471083e-06
EGFL7,0.6222636211852869,4,112,8.997784071562748,0.6063636858843203,-2614.058753959189,-1.9197644095798334,1.5717101978873662,SE,2032,1.7130219938736667e-05,0.0003537609032270745,0.002608060836791992,5258.584611153171,-2753.7415711147696,139.68281715558078,0.0,0.0
EGFR,0.24645385912045953,4,113,8.997784071562748,3.054168619607662,-3489.793585087641,-7.217343757853056,8.906206093400193,SE,2032,5.6131002406033524e-05,0.001701730969861152,0.004617214202880859,7010.054273410075,-3514.6502129392547,24.856627851613666,6.17563480354022e-07,5.858309695057917e-07
EIF4EBP1,0.42066378886968125,4,122,8.997784071562748,1.3756701984844122,-2195.6897775947336,-2.458872374070755,1.5936748130890317,SE,2032,5.4765323115355525e-05,0.0010678917242014007,0.002995014190673828,4421.846658424261,-2240.860362511611,45.17058491687749,1.8059775896972496e-11,2.1184487855686216e-11
ELF3,0.25388698587498704,4,129,8.997784071562748,2.935505910384938,-2933.6884329408776,-6.42820896219978,7.109967260425809,SE,2032,3.1373561646722205e-05,0.0009203725240570233,0.00439763069152832,5897.843969116549,-2968.149831086729,34.46139814585149,4.347891713329943e-09,4.4746741475093764e-09
ENAH,0.24338141676415137,4,131,8.997784071562748,3.10533438667014,-3416.939948985994,-5.500317781696846,5.286057019335543,SE,2032,6.387371188175414e-05,0.0019639975460936134,0.004495143890380859,6864.347001206781,-3438.8263014578656,21.88635247187176,2.8928398905225805e-06,2.58674207796356e-06
