genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
CD9,0.9999546020622289,4,59,0.227359719647444,4.5399929762484854e-05,-7865.174658524413,-3.40774706144822,12.28316116323141,SE,6134,2.642926895581111,928689877.8661093,0.0047872066497802734,15765.235726427522,-7868.256247972604,3.0815894481911528,0.0791831085913528,0.17986254802936869
CD93,0.6722118555944511,4,64,0.227359719647444,0.48762550519753506,-10939.236062217265,-9.165393970490232,57.55104172338795,SE,6134,0.17890909821454118,4.098092575249618,0.0054819583892822266,21913.35853381323,-10941.833121429627,2.5970592123612732,0.10706220856552184,0.23091848906289023
CDC42EP1,0.3435683565621238,4,65,0.227359719647444,1.9106260287236763,-10266.13931965728,-8.278891193634701,24.049713866600264,SE,6134,0.13777122591136562,3.039766678602232,0.004536151885986328,20567.16504869326,-10266.462092374903,0.32277271762177406,0.569946088547836,0.9219716138273818
CDH1,0.999954602062229,4,67,0.227359719647444,4.5399929762484854e-05,-9948.675042200604,-4.011982399757919,17.471943355674956,SE,6134,4.565206384373404,1604153700.4427626,0.003584623336791992,19932.236493779907,-9950.568040221933,1.8929980213288218,0.16886416178739616,0.34719734199277713
CEACAM6,0.2062731652368058,4,74,0.227359719647444,3.8479344912184135,-11605.608774927416,-10.612768689478198,23.7212799966897,SE,6134,0.14467008217341534,5.421167695487463,0.0043218135833740234,23246.10395923353,-11605.84129333196,0.23251840454395278,0.629662724513876,0.9894699956646623
CENPF,0.35079827559515253,4,75,0.227359719647444,1.8506383349778794,-8370.968925872967,-6.150972916159924,13.546600691807303,SE,6134,0.2209939755144742,4.8002754545233275,0.003053903579711914,16776.82426112463,-8370.999096569762,0.030170696794812102,0.8621034845148836,0.9949060564104039
CLDN4,0.48401925367717114,4,79,0.227359719647444,1.0660318930516468,-10977.198978498784,-4.579622425801105,11.12565256056912,SE,6134,0.41158746425682924,7.72175803537663,0.0032968521118164062,21989.284366376265,-10977.828650732557,0.6296722337738174,0.42747556617709637,0.7405088547949701
CLEC14A,0.5064149978482043,4,97,0.227359719647444,0.9746635729031187,-10892.725838091388,-7.255897154944335,27.581893003766563,SE,6134,0.46282935643275397,8.671398765620259,0.004138946533203125,21820.338085561474,-10893.44165584938,0.7158177579913172,0.3975191963215242,0.7052759934736721
CRISPLD2,2.0611504821960977e-09,4,98,0.227359719647444,485165195.4097903,-9158.199242021263,-4.584049959559851,4.570241545975225e-08,SE,6134,101.77371882177547,1.7345698743322847e+19,0.0035059452056884766,18351.284893421223,-9158.199282782412,4.076114964846056e-05,0.9949059837810591,0.9949060564104039
CTLA4,0.9999546020622289,4,104,0.227359719647444,4.5399929762484854e-05,-7837.563885089792,-1.0051883300577582,1.7572820999122918,SE,6134,0.02372310898637531,8335989.62725647,0.004991054534912109,15710.01417955828,-7843.9884857802745,6.424600690482293,0.01125502147474311,0.030569194128931904
CTTN,0.3818525439859979,4,107,0.227359719647444,1.6188094730636258,-6204.393344728061,-2.4087043619503876,2.3772108315436467,SE,6134,0.07678567480485925,1.5751481156197125,0.0051229000091552734,12443.673098834817,-6205.363742032289,0.9703973042287544,0.3245811123655412,0.5950653726701589
CXCL12,0.9999546020622287,4,116,0.227359719647444,4.5399929762484854e-05,-10679.431141401259,-8.987645135681595,82.04982461678348,SE,6134,16.109949977124636,5660825315.183543,0.003977060317993164,21393.748692181216,-10682.598437014654,3.167295613395254,0.07512674852520651,0.17397773342679404
CXCL16,0.9999546020622289,4,118,0.227359719647444,4.5399929762484854e-05,-6446.510495056551,-2.8804850095615957,8.71160147076473,SE,6134,0.05510524076222679,19363259.497952454,0.0048580169677734375,12927.907399491798,-6449.425550401784,2.9150553452327586,0.0877564019047593,0.19522930402725078
