,cell_id,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,Cluster
1043,52618,1225.6275756835937,2114.354040527344,397,0,0,397,217.291875,111.49078125,Invasive_Tumor
1044,52619,1216.9492126464845,2114.231811523437,186,0,0,186,118.9415625,52.8328125,Invasive_Tumor
1045,52621,1234.6607971191406,2122.5855102539062,84,0,0,84,54.729375000000005,42.3565625,Invasive_Tumor
1046,52622,1214.7374694824218,2128.864221191406,434,1,0,435,262.22234375,150.0090625,Invasive_Tumor
1047,52625,1229.3491271972655,2129.187536621094,153,0,0,153,86.158125,54.864843750000006,Invasive_Tumor
1048,52626,1240.5229125976562,2129.705920410156,106,0,0,106,56.355,38.51828125,Invasive_Tumor
1049,52627,1253.3533264160155,2127.697961425781,54,0,0,54,62.27046875,28.358125,Invasive_Tumor
1050,52628,1248.9033813476562,2129.3973388671875,22,0,0,22,18.649531250000003,10.25046875,Invasive_Tumor
1051,52629,1243.8638732910156,2134.574743652344,79,0,0,80,66.92156250000001,27.680781250000003,Invasive_Tumor
1052,52630,1270.8104919433592,2138.243273925781,348,0,1,349,158.4984375,96.49890625,Invasive_Tumor
1053,52631,1206.3868835449218,2141.110986328125,274,0,0,274,292.7028125,43.57578125,Invasive_Tumor
1054,52632,1250.6010986328124,2134.566857910156,39,0,0,39,25.24234375,16.436875,Invasive_Tumor
1055,52633,1286.042010498047,2138.18828125,175,0,0,175,164.8203125,30.20953125,Stromal
1056,52637,1256.5723693847656,2136.9923461914063,58,0,0,58,42.808125,21.133125,Macrophages_1
1057,52638,1249.4718811035157,2143.968737792969,124,0,0,124,146.53203125000002,31.383593750000003,Macrophages_1
1058,52639,1261.2664611816406,2147.3959228515623,310,1,0,311,181.3475,69.901875,Invasive_Tumor
1059,52640,1232.586846923828,2147.739990234375,360,0,0,360,323.0478125,90.98984375,Stromal
1060,52641,1279.7607055664062,2149.1235229492186,358,0,0,358,228.2196875,91.44140625,Invasive_Tumor
1061,52642,1291.018640136719,2155.940954589844,270,0,0,270,260.23546875,19.37203125,Invasive_Tumor
1062,52643,1266.0880737304688,2156.403515625,176,0,0,176,91.98328125,31.29328125,Invasive_Tumor
1063,52644,1276.1509033203124,2086.358203125,406,2,0,408,307.83015625,53.1940625,Macrophages_1
1064,52645,1289.2913513183594,2098.790075683594,338,0,0,338,198.37140625,89.54484375,Invasive_Tumor
1065,52646,1269.9629821777344,2106.289831542969,365,0,0,365,349.5996875,47.0528125,Stromal
1066,52647,1261.234503173828,2116.112561035156,179,0,0,180,113.74859375,49.9428125,Invasive_Tumor
1067,52648,1281.966326904297,2123.500463867188,221,0,0,222,272.02125,66.7409375,Stromal
1068,52649,1294.5659790039062,2125.057275390625,230,0,0,230,145.1321875,13.41140625,Invasive_Tumor
1069,52650,1241.0145263671875,2120.7769775390625,81,0,0,81,53.78109375,18.55921875,Invasive_Tumor
1070,52651,1262.681640625,2123.638879394531,118,0,0,118,76.72046875000001,36.125,Invasive_Tumor
1071,52652,1246.52001953125,2122.5191040039062,46,0,0,46,59.3353125,12.95984375,Invasive_Tumor
1072,52653,1274.1234375,2128.7689697265623,160,0,0,160,80.51359375,51.5684375,Invasive_Tumor
1073,52654,1262.4543029785157,2131.3982421875,191,0,0,191,106.52359375,70.985625,Invasive_Tumor
1074,52655,1228.710693359375,2137.8637207031247,308,0,0,309,190.60453125,80.33296875,Invasive_Tumor
1075,52656,1219.9091674804688,2157.9644775390625,158,0,0,158,288.68390625,22.4878125,Invasive_Tumor
1076,52657,1302.298779296875,2068.96806640625,141,0,0,141,59.380468750000006,34.63484375,Invasive_Tumor
1077,52658,1303.0800903320312,2075.569677734375,172,0,0,172,75.99796875,60.0578125,Prolif_Invasive_Tumor
1078,52659,1296.458868408203,2080.765966796875,146,0,0,146,80.15234375,60.0578125,Prolif_Invasive_Tumor
1079,52660,1306.7702026367188,2085.4565307617186,469,1,0,470,212.00859375,159.62734375,Invasive_Tumor
1080,52661,1306.154180908203,2102.227844238281,408,1,0,409,203.8353125,82.00375,Invasive_Tumor
1081,52662,1289.6744323730468,2108.8620361328126,177,0,0,178,160.07890625000002,40.369687500000005,Invasive_Tumor
1082,52663,1298.7152282714844,2116.06171875,339,0,0,339,178.4575,40.95671875,Invasive_Tumor
1083,52664,1311.687170410156,2121.187866210937,588,0,0,588,268.22812500000003,120.16078125,Prolif_Invasive_Tumor
1084,52665,1309.5336364746092,2135.942712402344,336,0,0,336,151.86046875,73.55953125,Invasive_Tumor
1085,52666,1303.7136474609374,2144.083288574219,252,2,0,254,292.8834375,17.927031250000002,Invasive_Tumor
1086,52667,1352.3287292480468,2065.3433227539062,137,0,0,137,72.06937500000001,25.06171875,Endothelial
1087,52669,1336.9649169921877,2066.024401855469,301,0,0,301,170.329375,26.95828125,Macrophages_1
1088,52670,1404.7739990234377,2068.749963378906,375,0,0,375,249.03671875,8.5796875,Stromal
1089,52671,1371.9186767578124,2070.7101928710936,83,0,0,83,42.85328125,9.16671875,Invasive_Tumor
1090,52672,1379.0606689453125,2068.1027099609373,529,0,0,529,221.22046875,75.320625,Invasive_Tumor
1091,52673,1359.6216918945313,2065.483190917969,295,0,0,295,223.83953125,62.947812500000005,Endothelial
1092,52674,1333.333740234375,2074.527099609375,44,0,0,44,23.12,4.56078125,Invasive_Tumor
1093,52675,1439.5912109375,2070.537744140625,225,0,0,227,120.88328125,73.0628125,Invasive_Tumor
1094,52676,1390.1038208007812,2071.93310546875,459,0,0,459,222.6203125,95.0990625,Invasive_Tumor
1095,52677,1368.005792236328,2079.008068847656,524,0,0,524,245.60484375,82.72625000000001,Invasive_Tumor
1096,52678,1426.31494140625,2077.3095214843747,567,0,0,567,371.545625,123.23140625,Invasive_Tumor
1097,52679,1352.1597045898436,2082.764172363281,297,0,0,297,172.09046875,18.10765625,Prolif_Invasive_Tumor
1098,52680,1398.8379028320312,2080.930944824219,184,0,0,184,122.59921875,47.00765625,Stromal
1099,52681,1335.54423828125,2080.8628784179687,243,0,0,243,121.69609375,51.478125000000006,Invasive_Tumor
1100,52682,1322.6148376464844,2077.743444824219,609,1,0,610,292.3415625,203.38375,Invasive_Tumor
1101,52683,1385.3430114746093,2088.676818847656,353,0,0,353,222.66546875,48.72359375,Endothelial
1102,52684,1341.295538330078,2089.4965209960938,357,1,0,358,205.55125,83.76484375,Invasive_Tumor
1103,52685,1396.1558166503903,2095.0040893554688,269,0,0,269,181.48296875,65.025,Endothelial
1104,52686,1409.6306823730467,2086.605773925781,227,0,0,227,224.56203125,69.49546875,Endothelial
1105,52687,1433.6206665039062,2091.862451171875,602,0,0,602,279.3365625,112.12296875,Invasive_Tumor
1106,52688,1418.4408203125,2093.771838378906,180,0,0,180,144.90640625,28.6290625,Stromal
1107,52689,1320.7277587890624,2092.055651855469,338,0,0,338,183.83109375,131.99171875000002,Invasive_Tumor
1108,52690,1348.476232910156,2096.118884277344,121,0,0,121,55.090625,10.0246875,Invasive_Tumor
1109,52691,1366.0289611816406,2093.2970336914063,783,0,0,783,330.49859375,124.9021875,Invasive_Tumor
1110,52692,1403.6512145996094,2101.736853027344,49,0,0,49,89.409375,21.90078125,Endothelial
1111,52693,1439.3567138671874,2099.923132324219,153,0,0,153,72.47578125,46.46578125,Invasive_Tumor
1112,52694,1325.196173095703,2099.095129394532,380,0,0,380,199.27453125,144.09359375,Invasive_Tumor
1113,52695,1412.3848815917968,2103.5686279296874,134,0,0,134,109.0071875,46.827031250000005,Endothelial
1114,52696,1373.4775634765624,2105.796142578125,434,0,0,434,281.63953125,87.24187500000001,Invasive_Tumor
1115,52697,1423.3219909667969,2105.425720214844,82,0,0,82,80.60390625000001,9.3925,Stromal
1116,52698,1353.7859313964843,2104.3509765625,422,0,1,424,166.85234375000002,79.24921875,Invasive_Tumor
1117,52699,1339.099981689453,2105.820837402344,392,0,0,392,176.51578125,122.7346875,Prolif_Invasive_Tumor
1118,52700,1324.1338806152344,2108.8885986328123,414,1,0,415,203.60953125,93.78953125,Prolif_Invasive_Tumor
1119,52701,1431.6634460449218,2108.829040527344,272,0,0,272,144.319375,57.438750000000006,Invasive_Tumor
1120,52702,1353.9995727539062,2112.904309082031,147,0,0,147,60.32875,31.8803125,Invasive_Tumor
1121,52703,1385.4670043945312,2110.390417480469,259,0,0,259,232.9159375,62.49625,Endothelial
1122,52704,1414.0752319335936,2115.947998046875,291,0,0,291,227.4971875,69.58578125,Endothelial
1123,52705,1399.6560485839843,2112.98544921875,122,0,0,122,204.69328125,52.38125,Endothelial
1124,52706,1389.6124145507813,2120.305700683594,80,0,0,80,50.89109375,22.35234375,Endothelial
1125,52707,1431.45478515625,2118.80595703125,207,0,0,207,92.34453125,62.18015625,Invasive_Tumor
1126,52709,1358.6424072265625,2118.4560791015624,477,0,0,477,196.83609375,98.8921875,Prolif_Invasive_Tumor
1127,52710,1339.3505615234374,2119.443041992188,680,0,0,681,323.72515625,190.51421875,Prolif_Invasive_Tumor
1128,52711,1410.1761474609375,2199.6869018554685,284,0,0,284,104.6721875,38.427968750000005,Invasive_Tumor
1129,52712,1384.8440307617186,2128.344592285156,204,0,0,204,167.84578125000002,35.35734375,Stromal
1130,52713,1432.6702270507812,2128.3483276367188,241,0,0,241,126.39234375,61.006093750000005,Invasive_Tumor
1131,52714,1405.7625183105467,2129.434899902344,130,0,0,130,143.3259375,29.98375,Endothelial
1132,52715,1370.4745483398438,2125.857885742188,513,0,0,513,267.7765625,118.80609375,Prolif_Invasive_Tumor
1133,52716,1437.3875610351563,2137.006872558594,274,1,0,275,138.58453125,61.593125,Invasive_Tumor
1134,52717,1355.4612365722655,2132.006689453125,534,0,0,534,216.6596875,141.3390625,Prolif_Invasive_Tumor
1135,52718,1321.9535766601562,2130.4359741210938,563,0,0,563,264.5253125,161.16265625,Invasive_Tumor
1136,52719,1373.6344482421875,2137.550366210937,274,0,0,274,107.2009375,46.646406250000005,Invasive_Tumor
1137,52720,1420.163751220703,2136.4052734375,346,0,0,346,307.3334375,66.7409375,Endothelial
1138,52721,1384.8651977539062,2140.7579956054688,158,0,0,159,138.04265625,32.7834375,Stromal
1139,52722,1337.919921875,2136.527087402344,638,0,0,638,300.740625,194.57828125,Prolif_Invasive_Tumor
1140,52723,1325.3994384765624,2145.963623046875,353,0,0,353,223.8846875,68.81812500000001,Invasive_Tumor
1141,52724,1392.685675048828,2144.7629150390626,145,0,0,145,138.178125,33.235,Stromal
1142,52725,1404.9891967773438,2142.2012939453125,206,0,0,206,197.784375,70.44375000000001,Endothelial
1143,52726,1356.9963623046874,2144.5431518554688,340,0,0,340,147.34484375,105.25921875,Invasive_Tumor
1144,52727,1370.9203002929687,2146.916760253906,475,0,0,475,193.04296875,122.68953125,Invasive_Tumor
1145,52728,1401.290057373047,2152.375146484375,134,0,0,134,128.74046875000002,34.409062500000005,Stromal
1146,52729,1343.243212890625,2149.7668334960936,543,0,0,543,248.76578125,141.20359375,Invasive_Tumor
1147,52730,1417.5243103027344,2150.9127563476563,110,0,0,110,158.99515625,41.13734375,Endothelial
1148,52731,1433.1852905273438,2153.500317382812,394,0,0,394,289.09031250000004,68.81812500000001,Endothelial
1149,52732,1380.158135986328,2156.1297973632813,391,0,0,391,175.07078125,77.08171875000001,Prolif_Invasive_Tumor
1150,52733,1362.8371032714842,2157.3585205078125,432,0,0,432,203.15796875,153.93765625,Invasive_Tumor
1151,52734,1412.626123046875,2163.8491088867186,259,0,0,259,204.3771875,44.614375,Stromal
1152,52735,1422.958935546875,2165.075756835937,208,0,0,208,152.76359375,15.57890625,Stromal
1153,52736,1310.8412170410156,2160.3744018554685,252,0,0,252,389.78875,39.015,Stromal
1154,52737,1343.4077758789062,2164.067004394531,552,0,0,552,252.51375,105.0334375,Invasive_Tumor
1155,52738,1383.6600280761718,2165.1591796875,324,0,0,324,165.271875,71.84359375,Invasive_Tumor
1156,52739,1366.7381591796875,2166.4931152343747,254,0,1,255,112.93578125,69.49546875,Invasive_Tumor
1157,52740,1352.8636108398437,2169.8040893554685,318,0,0,318,171.18734375,62.451093750000005,Invasive_Tumor
1158,52741,1313.511474609375,2174.6832885742188,290,0,0,292,394.665625,42.627500000000005,Stromal
1159,52742,1399.5767761230468,2167.2283569335937,448,0,0,448,362.4240625,81.6425,Macrophages_1
1160,52743,1333.224169921875,2171.715966796875,351,0,0,351,376.28703125,56.490468750000005,Macrophages_1
1161,52744,1432.1084716796877,2175.05703125,350,0,0,350,291.12234375,19.0559375,Stromal
1162,52745,1364.406781005859,2175.9383666992185,325,0,0,325,166.76203125,38.06671875,Invasive_Tumor
1163,52746,1379.8520446777345,2176.9616455078126,370,0,0,370,223.38796875,117.8578125,Invasive_Tumor
1164,52747,1391.1776306152344,2181.273486328125,183,0,0,183,97.13109375,37.6603125,B_Cells
1165,52748,1373.7494140625,2186.541577148437,144,0,0,144,93.925,40.7309375,Macrophages_1
1166,52749,1399.0110778808594,2183.7589477539063,337,0,0,337,150.91218750000002,63.94125,Invasive_Tumor
1167,52750,1353.967510986328,2186.6729370117187,181,0,0,181,262.58359375000003,31.970625,Macrophages_1
1168,52751,1382.1829040527343,2191.191052246093,211,0,0,211,124.31515625,73.96593750000001,Invasive_Tumor
1169,52752,1409.2901428222656,2186.7650756835938,513,0,0,513,253.55234375,86.11296875000001,Invasive_Tumor
1170,52753,1436.5627746582031,2189.9984375,224,0,0,224,170.73578125,16.93359375,Invasive_Tumor
1171,52754,1423.5920776367186,2187.0585083007813,351,1,0,352,203.2934375,52.1103125,Invasive_Tumor
1172,52755,1399.2385192871093,2196.026049804688,103,0,0,103,37.4796875,6.90890625,Invasive_Tumor
1173,52756,1325.852557373047,2189.533801269531,162,0,0,162,201.98390625,33.5059375,Stromal
1174,52757,1360.5438049316406,2195.609973144531,204,0,0,204,163.69140625,50.16859375,Macrophages_1
1175,52758,1372.4468139648436,2199.8209594726563,250,0,0,250,185.4115625,29.48703125,Invasive_Tumor
1176,52759,1386.9812744140625,2197.84765625,275,0,0,275,147.39,47.865625,Invasive_Tumor
1177,52761,1421.0081481933594,2200.772229003906,509,0,0,509,187.85,120.79296875,Invasive_Tumor
1178,52762,1336.5845336914062,2193.763671875,220,1,0,221,266.783125,68.6375,Stromal
1179,52763,1396.260302734375,2125.498046875,242,0,0,243,129.3275,63.4896875,Endothelial
1180,52764,1391.3853576660156,2202.06279296875,105,0,0,105,49.17515625,22.1265625,Invasive_Tumor
1181,52766,1207.5867614746094,1981.4626831054688,150,0,0,152,96.1828125,35.718593750000004,Invasive_Tumor
1182,52767,1235.1660034179688,1985.552478027344,126,0,0,126,112.6196875,44.614375,Endothelial
1183,52768,1246.6955810546874,1988.541589355469,208,0,0,208,139.03609375,79.52015625,Invasive_Tumor
1184,52769,1290.9957092285156,1987.607751464844,309,1,0,310,172.27109375,76.99140625,Prolif_Invasive_Tumor
1185,52771,1211.0345947265623,1991.8374145507807,245,0,0,246,213.5890625,56.03890625,Invasive_Tumor
1186,52772,1260.8606567382812,1988.5349487304688,103,0,0,103,90.17703125,18.92046875,Invasive_Tumor
1187,52773,1223.3693481445312,1993.1425048828123,193,0,0,194,197.37796875,39.015,Macrophages_1
1188,52774,1251.5365966796874,1996.3051025390623,178,0,0,179,126.07625,73.28859375,Invasive_Tumor
1189,52775,1286.5061279296874,2000.1564575195312,670,0,0,670,384.8215625,172.63234375000002,Prolif_Invasive_Tumor
1190,52776,1234.5203063964843,1996.864782714844,189,0,0,189,125.57953125,56.490468750000005,Invasive_Tumor
1191,52777,1203.9745727539062,2001.9836669921876,142,0,0,142,238.47015625,23.3909375,Stromal
1192,52778,1257.1069396972655,2002.3773315429687,223,1,0,224,131.35953125,69.72125,Invasive_Tumor
1193,52779,1268.8663452148437,1997.7801513671875,161,0,0,161,162.381875,34.860625,Invasive_Tumor
1194,52780,1241.9077941894532,2002.2229370117184,105,0,0,105,69.31484375000001,27.274375000000003,Invasive_Tumor
1195,52781,1223.7294982910155,2008.3080322265623,232,0,0,232,257.029375,60.148125,Invasive_Tumor
1196,52782,1232.4524780273437,2013.1621215820312,159,0,0,159,115.780625,64.34765625,Invasive_Tumor
1197,52783,1264.9941345214845,2010.843298339844,355,0,0,357,199.99703125,99.705,Prolif_Invasive_Tumor
1198,52784,1243.8566101074218,2012.758703613281,269,0,0,269,167.25875000000002,110.31671875,Invasive_Tumor
1199,52786,1290.4260681152343,2015.7214599609372,294,0,0,294,180.3540625,49.53640625,Prolif_Invasive_Tumor
1200,52787,1273.6729125976562,2015.1275390625,148,0,0,148,102.775625,33.460781250000004,Macrophages_1
1201,52788,1280.4713562011718,2013.385412597656,88,0,0,88,73.19828125000001,14.76609375,Stromal
1202,52789,1252.8832946777345,2015.838293457031,180,0,0,180,90.08671875,49.80734375,Invasive_Tumor
1203,52790,1233.8941162109377,2024.3534423828123,208,0,0,208,175.8384375,38.3828125,Invasive_Tumor
1204,52792,1246.561212158203,2025.7089599609371,173,1,0,174,129.37265625,49.8525,Invasive_Tumor
1205,52793,1205.9086547851562,2022.4423950195312,480,0,0,480,344.72281250000003,162.15609375,Invasive_Tumor
1206,52794,1255.150030517578,2027.816320800781,135,0,0,135,83.0875,38.60859375,T_Cell_&_Tumor_Hybrid
1207,52795,1262.642315673828,2024.1380371093749,170,1,0,171,107.87828125,59.92234375,Invasive_Tumor
1208,52796,1282.1085815429688,2024.5705078125,151,0,0,151,108.555625,24.88109375,Stromal
1209,52797,1268.7305236816403,2030.5862915039063,339,0,0,339,173.580625,114.9678125,Invasive_Tumor
1210,52799,1218.8294433593749,2031.9362060546875,537,0,0,537,414.30859375,182.7925,Prolif_Invasive_Tumor
1211,52800,1277.5697143554687,2036.9573486328125,378,0,0,378,194.6234375,120.6575,Invasive_Tumor
1212,52801,1290.430633544922,2033.4185180664065,150,0,0,150,116.5934375,15.30796875,Stromal
1213,52802,1204.3240356445312,2041.934704589844,297,0,0,297,208.08,89.09328125,Invasive_Tumor
1214,52803,1255.9852966308592,2036.827233886719,103,1,0,106,76.1334375,27.04859375,Stromal
1215,52804,1246.6121582031249,2036.5176147460936,51,0,0,51,95.6409375,10.115,CD8+_T_Cells
1216,52805,1227.0647521972655,2044.92236328125,490,0,0,490,312.12,151.86046875,Invasive_Tumor
1217,52806,1264.6689514160155,2043.8131713867188,258,0,0,258,128.83078125,91.71234375,Invasive_Tumor
1218,52807,1288.0237182617186,2045.6679809570312,363,0,0,363,207.67359375,86.29359375,Invasive_Tumor
1219,52808,1240.1333984375,2047.228112792969,344,0,0,344,240.18609375,101.9628125,Invasive_Tumor
1220,52810,1251.457116699219,2046.5673706054688,115,0,0,115,106.25265625,29.848281250000003,T_Cell_&_Tumor_Hybrid
1221,52811,1274.4341979980468,2049.183984375,144,0,0,144,67.96015625,38.78921875,Invasive_Tumor
1222,52812,1263.2080139160155,2051.389709472656,112,0,0,112,68.86328125,40.7309375,Invasive_Tumor
1223,52813,1292.5872802734375,2058.414660644531,528,0,0,528,283.26515625,163.33015625000002,Invasive_Tumor
1224,52815,1228.613055419922,2058.7742919921875,242,0,0,242,143.958125,70.66953125,Invasive_Tumor
1225,52816,1255.3989501953124,2058.783837890625,254,0,1,255,174.3934375,54.59390625,Invasive_Tumor
1226,52817,1271.3261779785155,2060.556262207031,526,0,0,526,309.3203125,182.83765625,Prolif_Invasive_Tumor
1227,52818,1211.2369262695313,2060.025427246094,169,1,0,170,295.9540625,34.092968750000004,Stromal
1228,52821,1245.9646972656249,2063.640832519531,137,1,0,138,156.3309375,50.6653125,Invasive_Tumor
1229,52822,1232.5733581542968,2064.856066894531,182,0,0,182,98.12453125,44.74984375,Invasive_Tumor
1230,52823,1304.5372924804688,1999.9236206054688,467,1,0,468,235.8059375,146.0353125,Invasive_Tumor
1231,52824,1312.1430908203124,2010.759045410156,574,0,0,574,292.11578125,178.86390625,Prolif_Invasive_Tumor
1232,52825,1311.224298095703,2023.11455078125,184,0,0,184,92.299375,45.92390625,Prolif_Invasive_Tumor
1233,52826,1298.8698303222657,2023.0130737304687,248,0,0,248,146.35140625,39.51171875,Prolif_Invasive_Tumor
1234,52827,1317.974078369141,2024.9930175781249,170,0,0,170,69.13421875,38.473125,Invasive_Tumor
1235,52828,1301.8681762695312,2031.9521850585936,133,0,0,133,105.16890625,20.81703125,Stromal
1236,52829,1314.0491577148437,2037.130212402344,330,0,1,331,171.051875,94.60234375,Invasive_Tumor
1237,52830,1307.5214233398438,2039.650329589844,60,0,0,60,46.24,6.637968750000001,Stromal
1238,52831,1305.0339904785155,2047.0535888671875,309,0,0,309,206.77046875,58.20640625,Stromal
1239,52832,1312.2460205078123,1990.772009277344,221,0,0,221,110.04578125,73.4240625,Invasive_Tumor
1240,52833,1307.7768798828124,2059.5861083984373,317,0,0,317,154.20859375,93.69921875,Invasive_Tumor
1241,52834,1317.2164245605468,2066.1049194335938,408,0,0,408,247.5465625,126.39234375,Prolif_Invasive_Tumor
1242,52871,1616.2834045410157,1809.1015258789064,274,0,0,274,224.47171875,84.2615625,Invasive_Tumor
1243,52872,1532.0805908203124,1807.665283203125,256,0,0,256,181.0765625,96.95046875,Invasive_Tumor
1244,52873,1541.5685913085938,1809.646887207031,149,0,0,149,89.22875,46.28515625,Invasive_Tumor
1245,52874,1551.837384033203,1808.0593627929688,240,0,0,240,170.329375,84.21640625,Invasive_Tumor
1246,52875,1577.3594848632813,1807.9744873046875,145,0,0,145,92.97671875,74.5078125,Invasive_Tumor
1247,52876,1588.7398559570313,1807.7013916015624,158,0,0,158,112.39390625,54.548750000000005,Invasive_Tumor
1248,52880,1597.4708251953125,1814.656823730469,158,0,0,158,154.795625,38.96984375,T_Cell_&_Tumor_Hybrid
1249,52881,1573.817852783203,1821.8426025390625,190,0,0,190,126.5278125,53.32953125,Invasive_Tumor
1250,52882,1582.0632263183593,1815.602282714844,116,0,0,116,67.1021875,32.7834375,Invasive_Tumor
1251,52884,1629.2993408203124,1817.0156982421877,365,0,0,365,266.8734375,77.44296875,Invasive_Tumor
1252,52885,1558.9440979003905,1817.3269775390625,183,0,0,183,102.5046875,66.24421875,Invasive_Tumor
1253,52886,1567.3257080078124,1813.9166015625,205,0,0,205,113.11640625,66.56031250000001,Invasive_Tumor
1254,52887,1537.9013061523438,1821.667041015625,291,0,0,291,161.43359375,64.07671875,Invasive_Tumor
1255,52888,1530.7339965820313,1826.4841918945312,88,0,0,88,61.1415625,9.3925,Invasive_Tumor
1256,52889,1583.2700561523436,1824.2249267578125,78,0,0,78,96.7246875,16.12078125,Invasive_Tumor
1257,52890,1548.778546142578,1826.8888549804688,442,0,0,442,268.40875,137.63625000000002,Invasive_Tumor
1258,52891,1594.7808532714844,1827.4219726562496,222,1,0,226,146.17078125,85.5259375,Prolif_Invasive_Tumor
1259,52892,1607.0986938476562,1822.714599609375,259,0,0,259,190.4690625,46.19484375,Invasive_Tumor
1260,52893,1632.7280822753903,1829.4071044921875,320,1,0,322,259.2871875,86.74515625000001,Invasive_Tumor
1261,52894,1560.853485107422,1828.3385864257807,257,0,0,257,141.3390625,47.73015625,Invasive_Tumor
1262,52965,1205.9746459960936,1950.36484375,192,0,0,192,202.0290625,33.1446875,Endothelial
1263,52967,1203.5627502441405,1912.5612182617188,160,0,0,160,155.02140625,77.08171875000001,Invasive_Tumor
1264,52969,1206.9204162597655,1927.3266479492188,175,0,0,175,179.85734375,68.5471875,Invasive_Tumor
1265,52970,1249.6361328125,1969.5340454101563,112,0,0,112,86.0678125,68.50203125,Invasive_Tumor
1266,52971,1204.119110107422,1891.2327758789063,249,0,0,249,329.86640625,131.4046875,Stromal
1267,52972,1215.0076599121094,1914.610888671875,170,0,0,170,118.5803125,77.98484375000001,Invasive_Tumor
1268,52973,1216.8772033691405,1875.8176025390624,180,0,0,180,225.78125,58.29671875,Invasive_Tumor
1269,52974,1210.470660400391,1970.4041748046875,251,0,0,251,192.86234375,55.993750000000006,Macrophages_1
1270,52975,1219.5637512207031,1899.1519287109372,256,0,0,256,225.42,126.4375,Prolif_Invasive_Tumor
1271,52976,1220.203741455078,1858.0614013671875,103,0,0,103,267.82171875,33.82203125,T_Cell_&_Tumor_Hybrid
1272,52977,1225.9657287597656,1908.4253540039065,234,0,0,234,175.4771875,99.02765625,Invasive_Tumor
1273,52978,1220.8652099609374,1947.8517822265624,328,1,0,329,265.0671875,156.01484375,Prolif_Invasive_Tumor
1274,52979,1225.3929748535156,1880.033776855469,135,0,0,135,123.0959375,64.483125,Invasive_Tumor
1275,52980,1224.2460144042968,1959.3504394531249,220,1,0,221,208.84765625,110.361875,Invasive_Tumor
1276,52981,1230.133758544922,1864.230126953125,188,0,0,188,148.06734375000002,34.0478125,Invasive_Tumor
1277,52982,1232.8044311523438,1882.7514526367188,203,0,0,203,175.92875,98.39546875,Invasive_Tumor
1278,52983,1234.149053955078,1912.9696166992187,217,1,0,218,189.9271875,80.78453125,Invasive_Tumor
1279,52984,1234.2917236328124,1964.2425048828125,165,0,0,165,121.8315625,68.27625,Invasive_Tumor
1280,52985,1238.3356567382812,1891.883142089844,262,1,0,263,214.4921875,113.02609375,Invasive_Tumor
1281,52986,1242.2504089355468,1859.04462890625,277,1,0,278,236.98,107.5621875,Invasive_Tumor
1282,52987,1247.65556640625,1850.8106689453125,170,0,0,170,133.34640625,15.9853125,Invasive_Tumor
1283,52988,1243.4041137695312,1870.230554199219,242,0,0,242,173.03875000000002,104.1303125,Invasive_Tumor
1284,52989,1244.9001220703124,1902.936462402344,187,0,0,188,168.83921875,80.55875,Invasive_Tumor
1285,52990,1253.7884948730468,1903.87880859375,112,0,0,112,88.28046875,28.4484375,Invasive_Tumor
1286,52991,1252.345300292969,1869.8435302734372,131,0,0,131,100.65328125,37.70546875,Invasive_Tumor
1287,52992,1252.1254333496092,1889.9635864257807,212,0,0,212,155.65359375,111.76171875,Invasive_Tumor
1288,52993,1254.86064453125,1877.2853881835936,275,0,0,276,198.19078125,112.9809375,Invasive_Tumor
1289,52994,1263.4770629882812,1854.1853515625,74,0,0,74,153.75703125,38.96984375,B_Cells
1290,52995,1266.497717285156,1867.3599365234372,41,1,0,42,142.91953125,9.07640625,CD4+_T_Cells
1291,52996,1264.4792785644531,1974.429431152344,74,0,0,74,73.92078125,26.551875000000003,Invasive_Tumor
1292,52997,1268.8939453125,1881.035888671875,209,0,0,209,235.89625,70.0825,Stromal
1293,52998,1263.019171142578,1893.879064941406,180,0,0,180,134.38500000000002,88.55140625,Invasive_Tumor
1294,52999,1271.4930236816406,1966.3934448242187,243,0,0,243,169.968125,72.47578125,Invasive_Tumor
1295,53000,1273.1698852539062,1895.6977661132807,311,1,0,312,251.610625,117.586875,Invasive_Tumor
1296,53001,1275.6301330566405,1862.57578125,134,0,0,134,227.4971875,39.015,Endothelial
1297,53002,1273.1565002441405,1907.1922729492187,314,0,0,314,206.40921875,91.215625,Invasive_Tumor
1298,53003,1279.5530822753906,1910.2421875,125,0,0,125,93.97015625,27.5453125,Invasive_Tumor
1299,53004,1283.9441955566406,1924.7527832031249,167,0,0,167,99.65984375,54.232656250000005,Invasive_Tumor
1300,53005,1284.3105712890624,1934.2501220703125,135,0,0,135,99.65984375,57.980625,Invasive_Tumor
1301,53006,1288.6535400390624,1909.846240234375,197,1,0,198,145.62890625,55.40671875,Invasive_Tumor
1302,53007,1286.3829650878906,1864.8686645507807,173,0,0,173,182.20546875,39.37625,Stromal
1303,53008,1287.668963623047,1889.683020019531,143,0,0,144,165.81375,45.201406250000005,Endothelial
1304,53009,1289.5525146484374,1851.856774902344,203,0,0,203,171.051875,75.14,Invasive_Tumor
1305,53010,1294.0471801757812,1927.326232910156,133,0,0,133,74.236875,34.138125,Invasive_Tumor
1306,53011,1294.5348510742188,1870.6007690429688,100,0,0,100,84.75828125000001,32.5125,Invasive_Tumor
