genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
CD3E,0.515498596657885,4,68,0.6430187899142082,0.9396860996560035,-3278.8123527629173,-1.98603390616414,1.924159070542971,SE,2873,0.0003812577638472458,0.007152061239266843,0.002456188201904297,6589.477153761752,-3302.07554512812,23.26319236520294,1.4127802578922655e-06,3.1614663113673082e-06
CD3G,2.058112760529921e-09,4,208,1.529837389858301,485165195.4097903,-5023.311014645758,-5.171650930511748,5.911160821566086e-08,SE,2873,6.0633818148182685,1.0364590360207726e+18,0.001984834671020508,10078.474477527434,-5023.311101683912,8.703815365151968e-05,0.9925563045470146,0.6562356236249008
CD4,0.14705934449774014,4,0,3.639710808016538,5.75208447506328,-5094.689004496988,-10.175557280543574,3.9506710788902293,SE,2873,9.446482379949853e-06,0.0005612588533732906,0.005002021789550781,10221.230457229893,-5181.336139867544,86.6471353705565,0.0,0.0
CD68,0.24865768656562187,4,10,3.639710808016538,2.996643121117273,-4711.459569705519,-9.9140029659012,4.3245573448853705,SE,2873,7.30289419388394e-06,0.000219213694418986,0.0033998489379882812,9454.771587646956,-4934.944503369714,223.4849336641946,0.0,0.0
CD69,0.24098709811316693,4,13,3.639710808016538,3.1235929345975495,-4417.598690699151,-2.329746028023552,0.5631950145048163,SE,2873,1.3253458540000346e-05,0.00041211630323688463,0.004109859466552734,8867.04982963422,-4545.926531082199,128.32784038304817,0.0,0.0
CD83,0.25032795578423994,4,23,3.639710808016538,2.9700313180075324,-4851.534256549017,-1.1786967823086358,0.5509945059519474,SE,2873,1.0292665921891071e-05,0.0003066724366781955,0.0034377574920654297,9734.920961333952,-5031.1623188011035,179.62806225208624,0.0,0.0
CD86,0.18340743476245241,4,24,3.639710808016538,4.415577895444513,-2776.024507842783,-2.198553840354352,0.26031360911276163,SE,2873,1.3008105738641357e-05,0.0005676235470662972,0.003650665283203125,5583.901463921483,-2871.236951825318,95.2124439825352,0.0,0.0
CD8A,0.22223889875514546,4,26,3.639710808016538,3.4707649896056303,-4855.226247641365,-1.4410082456736137,0.5116204315655533,SE,2873,8.484745255340366e-06,0.0002900853086381196,0.003286123275756836,9742.304943518648,-5028.9538053793785,173.72755773801327,0.0,0.0
CD8B,2.0441343052185176e-09,4,28,3.639710808016538,485165195.4097903,-2230.3942959170563,-2.3358996568422032,1.1816629007421959e-08,SE,2873,2.38442295972372e-05,4131806718268.733,0.002438783645629883,4492.64104007003,-2230.394383407248,8.749019161768956e-05,0.9925370004982766,0.6562356236249008
CD9,0.15320124507316127,4,44,3.639710808016538,5.481721680462491,-4615.626310995163,-9.794239171038503,3.6395917570481795,SE,2873,8.422378436009816e-06,0.0004716575942317642,0.003742218017578125,9263.105070226244,-4710.496062824848,94.8697518296849,0.0,0.0
CD93,0.306981347857157,4,45,3.639710808016538,2.238886102815154,-4572.948616843591,-0.9445610584164206,0.5641800823892996,SE,2873,9.15671950041027e-06,0.00022200870852318814,0.003220796585083008,9177.749681923098,-4807.596897323319,234.64828047972878,0.0,0.0
CDC42EP1,0.18095901827698196,4,47,3.639710808016538,4.488740168936327,-4837.831289937657,-9.935450182547399,3.980604742051996,SE,2873,9.71415939461845e-06,0.0004315795069626859,0.0038919448852539062,9707.515028111231,-4956.448523541213,118.61723360355609,0.0,0.0
CDH1,0.3761567972865829,4,51,3.639710808016538,1.6447716021534042,-4144.1657874640405,-1.2288668675020957,0.5794323134369399,SE,2873,9.635092662756146e-06,0.0001995024827087294,0.0034399032592773438,8320.184023163998,-4437.898112833257,293.7323253692166,0.0,0.0
CEACAM6,0.18523499612800992,4,55,3.639710808016538,4.362228309025465,-5138.454991579849,-0.7312867599395853,0.44573875266648605,SE,2873,7.777372795611264e-06,0.0003349260461462137,0.0037679672241210938,10308.762431395615,-5277.02809109372,138.57309951387106,0.0,0.0
CENPF,0.1748939495051102,4,64,3.639710808016538,4.678795378594016,-4876.001652571342,-8.939025328503025,3.2589265049197653,SE,2873,8.666848046004171e-06,0.00040321702797873346,0.003921985626220703,9783.8557533786,-4992.399617086651,116.39796451530947,0.0,0.0
CLDN4,2.0441343052185176e-09,4,73,3.639710808016538,485165195.4097903,-4510.054875804217,-8.02977674523312,1.3568474568243143e-07,SE,2873,1.4194259816109978e-05,2459628138954.4487,0.002178668975830078,9051.96219984435,-4510.054963428496,8.762427933106665e-05,0.9925312839477133,0.6562356236249008
CLEC14A,0.29462097274674925,4,74,3.639710808016538,2.3744222290345216,-4818.43703251138,-9.585977767239875,4.331319763885242,SE,2873,7.522750932492165e-06,0.00018948124686587252,0.004101991653442383,9668.726513258676,-5101.464438646656,283.0274061352766,0.0,0.0
CRISPLD2,0.1863424861686652,4,75,3.639710808016538,4.330408031067889,-3629.505277696849,-5.4721737280417635,1.262890859820611,SE,2873,9.710776461394957e-06,0.0004148944913644795,0.00368499755859375,7290.863003629615,-3753.487933681088,123.98265598423905,0.0,0.0
CTLA4,0.24567530893979803,4,81,3.639710808016538,3.0450601681955014,-4578.926025999913,-8.661450428446074,3.354509837198148,SE,2873,8.578410135334262e-06,0.0002609971196549355,0.003175020217895508,9189.704500235743,-4775.332034136938,196.4060081370253,0.0,0.0
CTTN,0.29450429241312825,4,88,3.639710808016538,2.375755877715566,-4520.796621385269,-8.748560118920249,3.595257256779672,SE,2873,8.47643940716798e-06,0.0002135829134672094,0.0046749114990234375,9073.445691006455,-4769.088488320656,248.2918669353876,0.0,0.0
CXCL12,0.21697280093672625,4,90,3.639710808016538,3.579073508222444,-4409.534206016234,-8.422426364665133,3.032324500843229,SE,2873,9.195112081671293e-06,0.00032364088014975813,0.003773212432861328,8850.920860268385,-4563.247341120188,153.7131351039543,0.0,0.0
CXCL16,0.24670671488739385,4,100,3.639710808016538,3.028183519276916,-3140.723208287027,-2.0332194962150547,0.311017963322594,SE,2873,1.4660734463900543e-05,0.00044396144048867086,0.003812074661254883,6313.298864809971,-3270.8101921918105,130.08698390478366,0.0,0.0
