seed	basis	basis_label	basis_dimension	GeneID	Gene	is_direct	is_null	effect_role	effect_role_label	effect_scope	effect_scope_label	reference_state	target_state	direction	configured_strength	configured_coefficient_0	configured_coefficient_1	latent_coefficient_0	latent_coefficient_1	estimated_coefficient_0	estimated_coefficient_1	latent_strength	observed_strength	maximum_latent_spatial_vector_error	orthogonal_estimate_magnitude	full_log_likelihood	reduced_log_likelihood	likelihood_ratio	full_minus_reduced_log_likelihood	lrt_df	p_value	detection_alpha	detected	full_fit_converged	reduced_fit_converged	full_fit_iterations	reduced_fit_iterations	fixed_design_rank	fixed_design_columns	fixed_design_condition_number	n_cells	n_target_cells
7	structure_distance	Structure distance	1	96	Gene_96	False	True	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.0	0.0		7.451924040930452e-16		-0.06921780954820973		7.451924040930452e-16	-0.06921780954820973	1.4774718748235813e-15	0.0	43575.13159935866	43574.81749001745	0.628218682424631	0.3141093412123155	1	0.428009466634937	0.05	False	True	True	4	4	8	8	32.96719712411968	1636	386
7	structure_distance	Structure distance	1	97	Gene_97	False	True	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.0	0.0		1.003961030682708e-15		0.05431942021251589		1.003961030682708e-15	0.05431942021251589	1.6287904045730463e-15	0.0	27614.864199183787	27614.679683078415	0.36903221074317116	0.18451610537158558	1	0.5435322693198048	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	386
7	structure_distance	Structure distance	1	98	Gene_98	False	True	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.0	0.0		1.2695064015478753e-16		0.135693022187347		1.2695064015478753e-16	0.135693022187347	2.5056903896254917e-15	0.0	22873.96308159011	22873.058073823817	1.8100155325882952	0.9050077662941476	1	0.178506366614401	0.05	False	True	True	4	4	8	8	32.96719712411968	1636	386
7	structure_distance	Structure distance	1	99	Gene_99	False	True	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.0	0.0		-2.2829986464745615e-16		-0.15788933757782153		-2.2829986464745615e-16	-0.15788933757782153	7.472041457099639e-16	0.0	43820.798034295585	43819.27867457071	3.0387194497452583	1.5193597248726292	1	0.08130002727787183	0.05	False	True	True	4	4	8	8	32.96719712411968	1636	386
7	structure_distance	Structure distance	1	100	Gene_100	False	True	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.0	0.0		-6.615984033914139e-16		0.10932149435077958		-6.615984033914139e-16	0.10932149435077958	7.897232198264821e-16	0.0	38099.38793565631	38098.799975188136	1.1759209363517584	0.5879604681758792	1	0.2781879790103396	0.05	False	True	True	4	4	8	8	32.96719712411968	1636	386
7	structure_distance	Structure distance	1	101	Gene_101	False	True	overall	Base/reference f0	overall	Base/reference f0	0		Not applicable	0.0	0.0		-1.1672254851009057e-16		0.1606090894909812		-1.1672254851009057e-16	0.1606090894909812	5.763750043218906e-16	0.0	33124.0888598988	33122.478609888174	3.220500021256157	1.6102500106280786	1	0.07272141301359243	0.05	False	True	True	4	4	8	8	32.96719712411968	1636	386
7	structure_distance	Structure distance	1	102	Gene_102	False	True	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.0	0.0		-2.539812843475141e-16		0.03907309048991179		-2.539812843475141e-16	0.03907309048991179	9.715421215992082e-16	0.0	21903.471951497493	21903.431453324654	0.08099634567770408	0.04049817283885204	1	0.7759517074361504	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	419
7	structure_distance	Structure distance	1	103	Gene_103	False	True	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.0	0.0		-4.2903860404591836e-16		0.3359223043124075		-4.2903860404591836e-16	0.3359223043124075	6.303131922266205e-16	0.0	23768.689020610214	23765.791225132903	5.79559095462173	2.897795477310865	1	0.016066413626204975	0.05	True	True	True	4	4	8	8	32.96719712411968	1636	419
7	structure_distance	Structure distance	1	104	Gene_104	False	True	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.0	0.0		-1.7936277161924445e-17		0.47516131021252944		-1.7936277161924445e-17	0.47516131021252944	4.729500371272595e-16	0.0	25531.66792700195	25528.29963234672	6.73658931045793	3.368294655228965	1	0.009445504115397248	0.05	True	True	True	4	4	8	8	32.96719712411968	1636	419
7	structure_distance	Structure distance	1	105	Gene_105	False	True	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.0	0.0		4.129100183371771e-17		0.24314465736345947		4.129100183371771e-17	0.24314465736345947	3.2107794028692134e-16	0.0	25561.956916039806	25560.199926716803	3.513978646005853	1.7569893230029265	1	0.06085315363843953	0.05	False	True	True	4	4	8	8	32.96719712411968	1636	419
7	structure_distance	Structure distance	1	106	Gene_106	False	True	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.0	0.0		1.1853244101171668e-15		0.366717467111833		1.1853244101171668e-15	0.366717467111833	1.1853244101171668e-15	0.0	27849.881182945526	27847.028269169914	5.705827551224502	2.852913775612251	1	0.016908681929535655	0.05	True	True	True	4	4	8	8	32.96719712411968	1636	419
7	structure_distance	Structure distance	1	107	Gene_107	False	True	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Not applicable	0.0	0.0		-1.4214811365839122e-15		-0.09021979090392881		-1.4214811365839122e-15	-0.09021979090392881	1.4214811365839122e-15	0.0	19782.59205902352	19782.372849303203	0.4384194406302413	0.21920972031512065	1	0.5078863121921	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	419
7	structure_distance	Structure distance	1	108	Gene_108	False	True	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	0.0	0.0		1.0555973729312994e-15		-0.060549042878452614		1.0555973729312994e-15	-0.060549042878452614	1.0555973729312994e-15	0.0	23460.20704050913	23460.11596197406	0.18215707013587235	0.09107853506793617	1	0.6695260048080637	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	413
7	structure_distance	Structure distance	1	109	Gene_109	False	True	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	0.0	0.0		6.576951779662193e-16		0.027335082569147653		6.576951779662193e-16	0.027335082569147653	8.979197068019102e-16	0.0	21529.727700854735	21529.712169801063	0.03106210734404158	0.01553105367202079	1	0.8601018986018257	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	413
7	structure_distance	Structure distance	1	110	Gene_110	False	True	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	0.0	0.0		-1.1757694165075042e-15		-0.08184233641776761		-1.1757694165075042e-15	-0.08184233641776761	1.1757694165075042e-15	0.0	18325.259651710345	18325.11877899294	0.2817454348114552	0.1408727174057276	1	0.5955594725095852	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	413
7	structure_distance	Structure distance	1	111	Gene_111	False	True	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	0.0	0.0		4.2601773123463356e-16		0.04636022190333934		4.2601773123463356e-16	0.04636022190333934	4.2601773123463356e-16	0.0	22641.576177564853	22641.52574094377	0.10087324216874549	0.050436621084372746	1	0.7507842153044683	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	413
7	structure_distance	Structure distance	1	112	Gene_112	False	True	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	0.0	0.0		-1.7157088137537809e-16		0.005005720864587305		-1.7157088137537809e-16	0.005005720864587305	7.29498519616713e-16	0.0	14095.67024518546	14095.66984589927	0.0007985723786987364	0.0003992861893493682	1	0.9774555624769856	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	413
7	structure_distance	Structure distance	1	113	Gene_113	False	True	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Not applicable	0.0	0.0		-1.1458615625277146e-15		0.2902084748492079		-1.1458615625277146e-15	0.2902084748492079	1.1458615625277146e-15	0.0	23941.865683666536	23940.853342488652	2.0246823557681637	1.0123411778840818	1	0.15476128038361636	0.05	False	True	True	4	4	8	8	32.96719712411968	1636	413
7	structure_distance	Structure distance	1	114	Gene_114	False	True	state_3	Type 3 deviation	cell_type_specific	Cell-type-specific fk	0	3.0	Not applicable	0.0	0.0		3.2018760190204656e-16		-0.05011764399807971		3.2018760190204656e-16	-0.05011764399807971	6.566063075600142e-16	0.0	38790.21311813284	38790.142294082645	0.14164810038346332	0.07082405019173166	1	0.7066480438081194	0.05	False	True	True	3	3	8	8	32.96719712411968	1636	418
7	structure_distance	Structure distance	1	115	Gene_115	False	True	state_3	Type 3 deviation	cell_type_specific	Cell-type-specific fk	0	3.0	Not applicable	0.0	0.0		-7.434131177357056e-16		0.0954609374573933		-7.434131177357056e-16	0.0954609374573933	1.1295981575642425e-15	0.0	46869.75824227425	46869.49883288447	0.5188187795574777	0.25940938977873884	1	0.47134599237030517	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	418
7	structure_distance	Structure distance	1	116	Gene_116	False	True	state_3	Type 3 deviation	cell_type_specific	Cell-type-specific fk	0	3.0	Not applicable	0.0	0.0		4.691481448143177e-16		-0.04241091437044254		4.691481448143177e-16	-0.04241091437044254	1.3032431822497734e-15	0.0	33684.107898996204	33684.06830923902	0.0791795143741183	0.03958975718705915	1	0.7784124015760535	0.05	False	True	True	3	3	8	8	32.96719712411968	1636	418
7	structure_distance	Structure distance	1	117	Gene_117	False	True	state_3	Type 3 deviation	cell_type_specific	Cell-type-specific fk	0	3.0	Not applicable	0.0	0.0		1.9866648380502657e-16		0.01477941569574051		1.9866648380502657e-16	0.01477941569574051	1.3443534900233061e-15	0.0	23312.61498668623	23312.61209623081	0.005780910840258002	0.002890455420129001	1	0.9393933998504232	0.05	False	True	True	3	3	8	8	32.96719712411968	1636	418
7	structure_distance	Structure distance	1	118	Gene_118	False	True	state_3	Type 3 deviation	cell_type_specific	Cell-type-specific fk	0	3.0	Not applicable	0.0	0.0		5.164159255476191e-16		0.1193738424531682		5.164159255476191e-16	0.1193738424531682	2.0996962404869777e-15	0.0	25999.89562728183	25999.626059658578	0.539135246501246	0.269567623250623	1	0.4627913294209981	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	418
7	structure_distance	Structure distance	1	119	Gene_119	False	True	state_3	Type 3 deviation	cell_type_specific	Cell-type-specific fk	0	3.0	Not applicable	0.0	0.0		9.3423882952812e-16		0.06475853332546704		9.3423882952812e-16	0.06475853332546704	1.4329140465501187e-15	0.0	57591.29747519683	57591.181015574286	0.23291924508521333	0.11645962254260667	1	0.6293676499698725	0.05	False	True	True	4	3	8	8	32.96719712411968	1636	418
8	linear	Linear	2	0	Gene_0	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865481	-0.7071067811865467	-0.6662142370756274	-0.7019345723873042	-0.9999999999999998	-0.9674273008435406	2.0077077670258994e-15	0.025258091325143905	49550.72267695715	49371.494347582615	358.4566587490699	179.22832937453495	2	1.4525314749363487e-78	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	1	Gene_1	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865486	-0.7071067811865465	-0.6863239044413636	-0.6485016201983546	-0.9999999999999999	-0.9438641801736356	2.5226724927021444e-15	0.026744393668196798	18733.671631714253	18653.530935037783	160.28139335293963	80.14069667646982	2	1.567969669518459e-35	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	2	Gene_2	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865474	-0.7071067811865454	-0.7052671571319814	-0.7655381831600405	-0.9999999999999982	-1.0400164299258763	2.1094237467877974e-15	0.04261805121351151	22727.81454310917	22554.719240603783	346.19060501077183	173.09530250538592	2	6.693685117445158e-76	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	3	Gene_3	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899107	-0.5303300858899098	-0.5354254463086662	-0.5323359047359988	-0.7499999999999993	-0.7550212920125922	1.2274667654546253e-15	0.00218463579679086	36668.797332591916	36572.85136928679	191.89192661024572	95.94596330512286	2	2.1438656985118156e-42	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	4	Gene_4	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.530330085889911	-0.5303300858899102	-0.5443632537784224	-0.49580562825302427	-0.7499999999999998	-0.7355104700636659	8.367443537971167e-16	0.03433542628732603	25198.305566158793	25095.802702301407	205.00572771477164	102.50286385738582	2	3.044891679658116e-45	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	5	Gene_5	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899117	-0.5303300858899103	-0.6338262311613805	-0.42944224056033364	-0.7500000000000004	-0.7518443465762809	1.5881447194943462e-15	0.14452130571996782	41014.12099230269	40932.782070548135	162.67784350911097	81.33892175455549	2	4.731023638884493e-36	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	6	Gene_6	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.3535533905932737	-0.353553390593273	-0.3854290258723961	-0.44102871699790247	-0.49999999999999933	-0.5843938743477162	7.216449660063518e-16	0.039314918626723074	23730.15548728827	23684.28490432213	91.74116593228246	45.87058296614123	2	1.1985576718261302e-20	0.05	True	True	True	4	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	7	Gene_7	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.35355339059327495	-0.35355339059327395	-0.3515927101646978	-0.3398571548358543	-0.5000000000000009	-0.4889288883924132	2.3679718492200684e-15	0.008298290754015135	21913.166326976538	21891.377238491146	43.578176970782806	21.789088485391403	2	3.444443815489389e-10	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	8	Gene_8	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.35355339059327523	-0.35355339059327406	-0.45994891883653705	-0.34585949194230914	-0.5000000000000011	-0.5697925915988772	1.4988010832439613e-15	0.08067340741859542	25078.494720106224	25056.378697980956	44.232044250537	22.1160221252685	2	2.483897265376733e-10	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	9	Gene_9	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.176776695296637	-0.17677669529663675	-0.07347861148538402	-0.14513251708427463	-0.25	-0.1545814114544498	8.977502187938307e-16	0.050666962547476276	29237.941947902942	29233.580711422557	8.722472960769664	4.361236480384832	2	0.012762597188167026	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	10	Gene_10	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.1767766952966376	-0.17677669529663734	-0.14790737478635826	-0.20902463952556863	-0.2500000000000008	-0.25238904774253734	7.216449660063518e-16	0.04321643234466912	18198.4064795598	18188.474845686833	19.863267745931807	9.931633872965904	2	4.861230484631284e-05	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	11	Gene_11	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663612	-0.17677669529663595	-0.2198671200224183	-0.20787445330751123	-0.24999999999999878	-0.302458967096996	1.5517504439227956e-15	0.008480095958620981	46787.890857036306	46760.40364804416	54.97441798429645	27.487208992148226	2	1.1546671536454063e-12	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	12	Gene_12	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663742	0.17677669529663698	0.17707572501037855	0.18232076718963877	0.25000000000000044	0.25413169676929037	5.551115123125783e-16	0.003708804892564371	24594.037224748932	24584.815321514576	18.443806468712864	9.221903234356432	2	9.885037305973564e-05	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	13	Gene_13	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.1767766952966367	0.17677669529663617	0.3403187489235951	0.14159971285662185	0.24999999999999933	0.3407678123037814	1.5204867527796946e-15	0.1405155779538109	12097.014235019089	12088.536934298825	16.954601440527767	8.477300720263884	2	0.0002081397726052339	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	14	Gene_14	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663784	0.1767766952966367	0.22339502165621625	0.17863817497941586	0.25000000000000056	0.28428039960316015	1.0450413772962535e-15	0.03164786978969215	44657.11359950274	44635.602841189364	43.02151662675897	21.510758313379483	2	4.5498424980975076e-10	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	15	Gene_15	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327284	0.35355339059327306	0.371771438103962	0.3529281677419719	0.4999999999999988	0.512440005616878	8.881784197001252e-16	0.01332420425269471	32649.56427567471	32595.920012242303	107.28852686481696	53.64426343240848	2	5.041878845638748e-24	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	16	Gene_16	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327306	0.35355339059327257	0.4120252447351196	0.4043463960926179	0.4999999999999986	0.5772619231976817	1.9088380574583142e-15	0.005429765946818052	39387.457096380305	39351.40285621124	72.10848033812363	36.05424016906181	2	2.1970626712865083e-16	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	17	Gene_17	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932738	0.353553390593273	0.45894935199830195	0.3333524328577987	0.49999999999999944	0.5602419648179537	1.1978688107236504e-15	0.08881043322038834	23955.881266480796	23885.36058405427	141.04136485305207	70.52068242652604	2	2.361874199720735e-31	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	412
8	linear	Linear	2	18	Gene_18	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899108	0.5303300858899096	0.5366861668100025	0.4789504126598621	0.7499999999999993	0.718163512564251	9.992007221626409e-16	0.040825343276483614	56190.99668319507	56083.835928246626	214.32150989689399	107.16075494844699	2	2.888520468081632e-47	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	19	Gene_19	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899106	0.5303300858899096	0.45381416726989043	0.5149616732461711	0.7499999999999991	0.6850279662786043	1.6304327200520576e-15	0.043237816128473036	30795.08131239466	30691.842355558234	206.4779136728539	103.23895683642695	2	1.4584472586466777e-45	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	20	Gene_20	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.530330085889911	0.5303300858899094	0.5804153711119455	0.621307688855647	0.7499999999999993	0.8497465248113327	1.2212453270876722e-15	0.028915235175006312	19640.259825713674	19572.64473986255	135.2301717022492	67.6150858511246	2	4.316595179888722e-30	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	21	Gene_21	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865467	0.7071067811865456	0.7038236579244742	0.7280535545555361	0.999999999999998	1.0124900867711062	1.887379141862766e-15	0.01713312421527295	30738.82111784387	30555.85127258383	365.9396905200774	182.9698452600387	2	3.44513185996505e-80	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	22	Gene_22	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865468	0.7071067811865456	0.6322578516639631	0.7141671911295072	0.999999999999998	0.9520662781186502	1.887379141862766e-15	0.057918649378597156	30185.586217021264	30076.11485007393	218.9427338946698	109.4713669473349	2	2.8654273930745786e-48	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	23	Gene_23	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865492	0.7071067811865468	0.7080502794358136	0.6411239207228836	1.0000000000000007	0.9540102259341511	1.7763568394002505e-15	0.04732408208603615	34891.26732126417	34707.896495027686	366.7416524729633	183.37082623648166	2	2.307076648696078e-80	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	412
8	linear	Linear	2	24	Gene_24	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.707106781186547	-0.7071067811865472	-0.7436217041138076	-0.7071584234773509	-0.9999999999999993	-1.0258564662303926	2.119631149000398e-15	0.025783433002346628	31064.644929071772	31019.807986557127	89.67388502928952	44.83694251464476	2	3.369483084586451e-20	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	377
8	linear	Linear	2	25	Gene_25	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865467	-0.707106781186546	-0.7983474383918453	-0.6391851112214927	-0.9999999999999982	-1.0164890140079783	1.4432899320127035e-15	0.11254476085158821	39518.48843385953	39370.85016453915	295.27653864075546	147.63826932037773	2	7.612272322658941e-65	0.05	True	True	True	5	5	12	12	17.08476761184781	1601	377
8	linear	Linear	2	26	Gene_26	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865497	-0.7071067811865482	-0.6680071714043984	-0.744668444975583	-1.0000000000000018	-0.9989125079591705	2.324544219286793e-15	0.05420770639658175	31710.9245637493	31566.617742045953	288.6136434066939	144.30682170334694	2	2.129823591241165e-63	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	27	Gene_27	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899102	-0.5303300858899104	-0.5217292702929633	-0.6203344812468315	-0.7499999999999993	-0.8075610232611372	8.661519446685005e-16	0.06972441332581024	19026.921600669568	18978.77498672583	96.29322788747231	48.146613943736156	2	1.2308106399095871e-21	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	28	Gene_28	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899109	-0.5303300858899099	-0.6551817699957502	-0.5180174504534539	-0.7499999999999996	-0.8295771244624035	7.494643148043879e-16	0.09698982048519615	37506.085695576905	37423.84066834145	164.49005447090894	82.24502723545447	2	1.911782613565068e-36	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	29	Gene_29	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899097	-0.53033008588991	-0.4782755823749284	-0.5048454547538833	-0.7499999999999989	-0.6951715520809343	8.881784197001252e-16	0.01878773693442017	21324.790192279044	21284.079781634373	81.42082128934271	40.710410644671356	2	2.087821189668681e-18	0.05	True	True	True	5	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	30	Gene_30	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.35355339059327323	-0.353553390593273	-0.33136012150133826	-0.39215507446649295	-0.49999999999999906	-0.5116025013603672	7.216449660063518e-16	0.04298852350357809	26834.307378088335	26812.122812705536	44.36913076559722	22.18456538279861	2	2.319346690598487e-10	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	31	Gene_31	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.353553390593275	-0.35355339059327445	-0.32859685993312177	-0.4189159374215732	-0.5000000000000013	-0.5285713680332302	1.27675647831893e-15	0.06386523216259725	28495.989340724107	28469.626035328693	52.726610790829	26.3633053954145	2	3.552727862969744e-12	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	32	Gene_32	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.3535533905932736	-0.3535533905932741	-0.2744306793537605	-0.3364255843183787	-0.5000000000000001	-0.43194060637284726	1.5472118080090084e-15	0.04383701769949712	38071.421175535404	38058.469736511826	25.902878047156264	12.951439023578132	2	2.372801997861927e-06	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	33	Gene_33	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.1767766952966366	-0.17677669529663678	-0.152904888566331	-0.20573798070770316	-0.2499999999999997	-0.25359880488787	5.43094584750029e-16	0.03735863772421795	17650.090900072748	17645.327844314743	9.526111516010133	4.763055758005066	2	0.008539474918671058	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	34	Gene_34	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663498	-0.17677669529663512	-0.2529945958183659	-0.04623258225796779	-0.2499999999999974	-0.21158556673309017	1.887379141862766e-15	0.14620282188034242	33289.60122867849	33285.62296644865	7.956524459674256	3.978262229837128	2	0.018718138914466807	0.05	True	True	True	4	4	12	12	17.08476761184781	1601	377
8	linear	Linear	2	35	Gene_35	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663553	-0.17677669529663584	-0.15394301463969748	-0.03732477995196551	-0.24999999999999828	-0.13524675457836055	1.3322676295501878e-15	0.08246154455769954	43871.90602682956	43868.999055538174	5.8139425827685045	2.9069712913842523	2	0.05464097108903277	0.05	False	True	True	4	4	12	12	17.08476761184781	1601	377
