genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
PDGFRB,0.0477561139011582,1.07567196126721,0.118048820879268,3.27181566373548,5.94967996282555,862
MRC1,0.0662198885538688,1.2001370522988,0.146391972365365,3.25810138187511,5.30479299808033,243
DNTTIP1,0.0508810374945802,1.07608745221522,0.123009101635249,3.20487356267266,4.8441012698599,848
IGSF6,0.0270603127550406,0.884530132497614,0.078332484290907,3.1928770074849,5.2208769648724,505
KRT7,0.0563988333127235,1.0687449677819,0.133416594933324,3.072969680422,8.75724206402306,951
CRISPLD2,0.0600799151924277,1.08688012085812,0.138196216534939,3.0563935058355,5.17214586410517,653
KRT8,0.0580701175532803,1.06878783781139,0.135908785762997,3.04188142078621,7.69931586637016,950
ABCC11,0.0387842442146901,0.929659292404899,0.101324708486505,3.02115209683573,7.0167250811855,950
CD14,0.0643550169357058,1.09803307813127,0.144470446182197,3.01227848699608,5.4126020174373,549
RAB30,0.0819434956500127,1.13792845619435,0.173342010028873,2.84678446156955,4.884021593216,334
ENAH,0.0713901134134335,1.06536378040681,0.155503217336192,2.8121298527321,6.88513752543987,951
CCPG1,0.0543088734356012,0.934417929632781,0.12986904517209,2.72202264274153,5.51102508941024,948
DST,0.0807814330450714,1.06269002324818,0.172542866698211,2.67373673700057,6.68045381400743,950
LRRC15,0.106673395166513,1.18358622359796,0.217297656820675,2.64884643232723,5.14962450664791,227
LYZ,0.0608267305829822,0.918430457879624,0.138196216534939,2.57135357598334,5.73092588904464,657
CD69,0.115839061829722,1.17838762268049,0.233803611032467,2.54007750459081,5.60499019982832,237
ADAM9,0.0986181662282938,1.06006701124724,0.204084211182265,2.45564501177869,6.51389677143498,952
LPL,0.138027230171797,1.16007447024571,0.269620014805525,2.29730045386451,5.42698696578958,239
MEDAG,0.0468404204161239,0.717473283410442,0.11710105104031,2.19619200896737,5.31239144013728,170
ZNF562,0.0983247510620385,0.943032326532197,0.204084211182265,2.1873441421131,5.81415689186133,947
SEC11C,0.0992591390750107,0.943208781391952,0.204084211182265,2.17883235866177,5.89404630283167,951
GATA3,0.138706383923211,1.05332277435546,0.269620014805525,2.08072951709516,8.22412120305904,951
POLR2J3,0.139251855577184,1.05344018520706,0.269620014805525,2.07682685411936,7.64064858468555,949
DUSP5,0.140381176924952,1.05655657147228,0.269620014805525,2.07443668925424,4.93665549689858,853
FCGR3A,0.15457145378787,1.09418995736271,0.2857623515406,2.04296076237462,5.3754884845574,415
CD4,0.146561101444553,1.06348664299308,0.275584977075228,2.04222707992332,5.5386954752384,690
FLNB,0.144180334379422,1.05196815213874,0.273445461754076,2.03733666430265,6.3411627925477,949
OXTR,0.17482309657873,1.16332268085466,0.312691717457891,2.02881229517679,4.77000158777344,212
SDC4,0.149089126988711,1.05306666002189,0.277962779131496,2.00420803440444,4.82820270135918,917
CD3D,0.200728065581108,1.20200999411139,0.345001362717529,1.93019269035749,5.65163458443362,165
CDH1,0.161998568595653,1.05004557521864,0.296997375758697,1.91125912314351,7.01093073467441,951
TRAF4,0.140937735011979,0.949144168615712,0.269620014805525,1.85978827995584,5.95319055563359,950
CTTN,0.174703129385968,1.04881973577495,0.312691717457891,1.82984133832294,7.41766992105813,950
GJB2,0.190042163306636,1.0966757526959,0.331819650217936,1.82104030760224,5.45101801287119,354
TUBB2B,0.184712853871068,1.0691383261217,0.325094622813079,1.80572417051734,4.81628713299369,553
ANGPT2,0.0732330254186236,0.686920217538379,0.157953584236247,1.79568418064594,5.21244630367642,141
C2orf42,0.133556985427192,0.884050227372685,0.267113970854384,1.77979381812141,4.76327670652764,341
THAP2,0.206872639318223,1.06187223016731,0.352806051550458,1.67314104381335,4.83827891714556,601
ACTG2,0.183008383177255,0.954129187501102,0.324692292733839,1.62032443410088,6.46839844004227,953
FCER1G,0.194202557452634,0.952867387843837,0.336413879051808,1.56161010509911,5.69204086752813,888
ELF3,0.224477431996358,1.04388484701411,0.379884884916913,1.5595431907211,6.05038109151657,952
PDGFRA,0.237248706168877,1.05114068418011,0.394693088825271,1.51221965077474,5.87331693006287,710
AQP1,0.246604184264039,1.06920949202495,0.399449898591431,1.49686198299832,5.38074639189383,474
CD86,0.258003760541916,1.10189286198859,0.411310342892909,1.4928236439471,5.08609150821492,295
TACSTD2,0.240641628239219,1.04183196256136,0.395083270243494,1.48403386344247,7.30153353351663,951
CD8B,0.165533570384464,0.814803592606684,0.300970127971752,1.46549047430656,5.48539230943815,178
DPT,0.262484447717092,1.09231738877411,0.415443010775254,1.46104381010569,5.18923557518003,323
WARS,0.246932664583793,1.04143867663654,0.399449898591431,1.4565973663473,5.58408752950543,947
CD83,0.266686059005769,1.09126851031658,0.419078092723351,1.44231117095136,5.09089483648342,323
SH3YL1,0.253365194681975,1.04100785743727,0.406863816277624,1.42922401978153,6.18705325490768,952
CEACAM6,0.226301798991704,0.944842992961857,0.380048822734159,1.40392876453842,4.9527621827094,643
JUP,0.279222329381248,1.03844071290948,0.432597975097707,1.32478755667139,5.35733139225009,951
DAPK3,0.238609912789823,0.920364252245459,0.394693088825271,1.31881315280817,4.81639645845492,396
BASP1,0.294892080581791,1.03745652177822,0.451873697541744,1.26688569304063,6.15733935460564,953
SLC25A37,0.273404754296294,0.951331148663364,0.426588978334643,1.23368810325479,4.81678858515291,661
KLRB1,0.3357423269911,1.09729760632727,0.489161006212199,1.19760300391407,5.63972663497531,246
