genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
PDK4,0.00457303719590006,1.09804560235551,0.0386949301191544,5.91580600141795,5.83593827258906,1103
IGF1,0.00684784985461134,1.14577733046435,0.0502175656004832,5.71034862341799,5.44185111814259,517
PECAM1,0.00619550872348785,1.10446697194197,0.0486789971131188,5.61503348932329,6.13331490449394,878
EGFL7,0.0137491779662119,1.29003010372912,0.081751868988287,5.53007039875331,5.21248468655253,211
GLIPR1,0.00771303989471974,1.11876614748297,0.0547377024786562,5.44262153775676,5.57544057636119,675
PTGDS,0.0153143512509515,1.28642604694305,0.0832050040665021,5.37592929657372,5.44443051082493,214
CXCR4,0.00860945542820379,1.09114060212323,0.0583280404784951,5.18825813274972,5.89394232534551,1582
ACTG2,0.0103873716368921,1.10623007565605,0.066232297260098,5.05233470419097,5.73840598011036,1916
AIF1,0.0105369563822883,1.10356521802368,0.066232297260098,5.02438516230849,5.80257757843862,776
MZB1,0.0155063871214845,1.19665614630427,0.0832050040665021,4.98587174374836,5.31047146519182,314
MKI67,0.0116550687192635,1.09150717610678,0.0712254199510548,4.85940534962272,5.17210428850011,950
