genes,p.value,estimate,adj.p.value,score,av_expr,high_expr
TPD52,6.69251706819191e-07,1.22512117126472,4.74952824194265e-06,17.4176770698154,5.94266401719912,2431
ZEB1,2.02316749970261e-06,1.24515118788478,1.30910838216051e-05,16.3249857269881,5.47050964895342,609
ABCC11,1.42646601191463e-06,1.17253485937239,9.50977341276422e-06,15.7826832707658,6.14465964754236,2112
CD247,3.07337923661699e-05,1.51698337746854,0.000164913032208716,15.7616814719881,5.63531482524058,225
NOSTRIN,2.74227831808128e-05,1.47661962325436,0.000154692623071251,15.5106139145733,5.4314870055783,244
TENT5C,4.09161248773102e-06,1.15878630796425,2.5004298536134e-05,14.3765650837031,5.630461168069,2032
GZMA,0.000100730702147821,1.48698450332776,0.00046168238484418,13.6848074804318,6.1589712095095,225
MKI67,9.00137046536688e-06,1.15549356564271,5.35216622265057e-05,13.4246787562618,5.13097381709899,1084
ITGAX,9.96188969870684e-05,1.43297956386404,0.00046168238484418,13.2037010903434,5.39967147812696,255
HOXD8,1.20832813336017e-05,1.16205239904948,6.99558392997992e-05,13.158718537783,5.03866127327994,979
ESM1,0.00066032895822849,1.74612928510418,0.00242120618017113,12.7865073804172,5.33671808836129,122
ENAH,3.30523583117479e-05,1.23762213749655,0.000173131400680584,12.7690644710006,6.04075038680791,2638
SCD,0.000109837342053004,1.39807608613133,0.00048328430503322,12.7455746131957,7.43646105269965,2892
MYO5B,2.86567017987804e-05,1.15180067574966,0.000157611859893292,12.0479769960775,5.69162430197525,2162
CAV1,5.08658134549207e-05,1.20708149065355,0.000248677310224057,11.9335932808477,5.88284864033782,608
CXCL12,3.50511217599205e-05,1.14270910118488,0.000179331320632152,11.7227132163851,6.10401768768211,1110
S100A4,7.40526876365637e-05,1.20362603296765,0.000354165027827044,11.4473667016498,5.5919073994634,604
HMGA1,4.81493421484572e-05,1.13746963133011,0.000240746710742286,11.3078166050681,5.39072691112174,2010
RTKN2,0.000104435775297423,1.1653949619318,0.000468895317661899,10.6831036714813,4.96829351953072,767
CTTN,0.000383546775111717,1.26502701966778,0.00162269789470342,9.95076449215651,6.58327479818258,2783
SOX17,0.00330906552524273,1.68741817778353,0.0105000940519209,9.63699614968916,5.16091735917595,115
TRAC,0.000405514947704923,1.21042375281588,0.00168326959424685,9.45383657444924,5.73934637444406,500
LPXN,0.000533867129618685,1.24490052304677,0.00209733515207341,9.38077805076585,5.1619780743049,403
SERHL2,0.000267464390313037,1.12494388013049,0.0011537679582131,9.25437796445627,5.92554249524851,2063
NARS,0.000639055499517904,1.23606548265076,0.00238291881176168,9.0919034564131,6.24795697158164,2754
ANKRD29,0.00214396275187325,1.44930101732474,0.00703987769271813,8.90609882519632,4.99428919307627,189
CTLA4,0.00598608296224922,1.71104191133017,0.0173281348907214,8.75765663108386,5.68300552330343,107
PTPRC,0.000592011160016505,1.17007708429629,0.0022455595724764,8.69599542343739,6.07583486429489,619
TCF4,0.000688910041252945,1.18850080882068,0.00244451950122013,8.65276112178438,5.40862628897925,528
STC1,0.000671570116852805,1.17667992826094,0.00242205615914126,8.5966966264754,4.7929315802996,589
PPARG,0.000563087718260114,1.14087195656719,0.00217332101784606,8.53608970059592,5.11115180558436,817
PRDM1,0.000985252939024776,1.23005624271179,0.00338680697789767,8.51520230188965,5.42544483994477,412
SLC5A6,0.000488397838042999,1.10891953275135,0.00198976896980481,8.45482417586417,5.08332030538006,1476
ELF3,0.000516675410972846,1.10769779521238,0.00206670164389138,8.38316293458036,5.42567013559067,1617
